GRABLOX  2.1 generated gravity data file
 
     5335  1  2  3  6  0
 
# columns: x, y, h, g comp, g base, g meas
 
   842.4450        4.638000       -.1000000        -14.00421        21.83564        39.08323    
   860.6600        4.638000       -.1000000        -10.48487        21.56980        42.88388    
   878.8750        4.638000       -.1000000        -5.146917        21.30396        49.60397    
   897.0900        4.638000       -.1000000         .3082867        21.03812        53.14383    
   915.3050        4.638000       -.1000000         5.672359        20.77228        57.76934    
   933.5200        4.638000       -.1000000         9.843781        20.50644        64.15822    
   951.7350        4.638000       -.1000000         11.74540        20.24059        64.34151    
   969.9500        4.638000       -.1000000         12.71916        19.97475        64.32153    
   988.1650        4.638000       -.1000000         14.25563        19.70891        66.19873    
   1006.380        4.638000       -.1000000         16.70767        19.44307        69.50117    
   1024.595        4.638000       -.1000000         20.26887        19.17723        73.64848    
   1042.810        4.638000       -.1000000         23.18543        18.91138        75.77383    
   1061.025        4.638000       -.1000000         22.87221        18.64554        76.79906    
   1079.240        4.638000       -.1000000         18.34661        18.37970        74.88818    
   1097.455        4.638000       -.1000000         11.55683        18.11386        61.52768    
   1115.670        4.638000       -.1000000         7.014298        17.84802        62.06948    
   1133.885        4.638000       -.1000000         2.327322        17.58218        55.93201    
   1152.100        4.638000       -.1000000        -2.847158        17.31634        51.22746    
   1170.315        4.638000       -.1000000        -6.479506        17.05050        43.96270    
   1188.530        4.638000       -.1000000        -7.880432        16.78465        47.41279    
   1206.745        4.638000       -.1000000        -10.24143        16.51881        44.79288    
   1224.960        4.638000       -.1000000        -13.42404        16.25297        37.90231    
   1243.176        4.638000       -.1000000        -14.12525        15.98711        37.42313    
   1261.391        4.638000       -.1000000        -11.56818        15.72127        40.20032    
   1279.606        4.638000       -.1000000        -6.942993        15.45543        45.13647    
   1297.821        4.638000       -.1000000        -2.239352        15.18959        52.58711    
   1316.036        4.638000       -.1000000         .8365660        14.92375        54.45021    
   1334.251        4.638000       -.1000000         .6712608        14.65791        57.70678    
   1352.466        4.638000       -.1000000        -3.509309        14.39207        45.89043    
   1370.681        4.638000       -.1000000        -5.601953        14.12622        50.39741    
   1388.896        4.638000       -.1000000        -4.816975        13.86038        46.19543    
   1407.111        4.638000       -.1000000        -3.858454        13.59454        52.49143    
   1425.326        4.638000       -.1000000        -7.319857        13.32870        46.01394    
   1443.541        4.638000       -.1000000        -10.56074        13.06286        38.79860    
   1461.756        4.638000       -.1000000        -7.432087        12.79702        45.51369    
   1479.971        4.638000       -.1000000         .8260717        12.53118        52.23883    
   1498.186        4.638000       -.1000000         7.861496        12.26533        69.19486    
   1516.401        4.638000       -.1000000         4.113049        11.99949        59.92556    
   1534.616        4.638000       -.1000000        -3.325906        11.73365        45.15215    
   1552.831        4.638000       -.1000000        -3.595007        11.46781        53.02403    
   1571.046        4.638000       -.1000000         .6531429E-01    11.20197        53.66859    
   1589.261        4.638000       -.1000000         4.016640        10.93613        57.58867    
   1607.476        4.638000       -.1000000         11.52535        10.67028        59.48588    
   1625.691        4.638000       -.1000000         22.55429        10.40444        83.09435    
   1643.906        4.638000       -.1000000         26.30371        10.13860        82.10985    
   1662.121        4.638000       -.1000000         18.17690        9.872760        75.68510    
   1680.336        4.638000       -.1000000         3.568838        9.606916        59.88055    
   1698.551        4.638000       -.1000000        -10.29601        9.341076        42.24456    
   1716.766        4.638000       -.1000000        -19.38972        9.075234        38.70029    
   1734.981        4.638000       -.1000000        -25.27354        8.809394        29.98895    
   1753.196        4.638000       -.1000000        -27.58343        8.543550        29.98895    
   4.556000        23.19200       -.1000000         152.0934        35.14143        217.4171    
   22.78200        23.19200       -.1000000         153.1322        34.87543        209.3221    
   41.00700        23.19200       -.1000000         156.1064        34.60944        218.0730    
   59.23200        23.19200       -.1000000         158.4814        34.34346        224.3174    
   77.45700        23.19200       -.1000000         153.6565        34.07747        215.6095    
