longitude    latitude     depth_km        density_kgm3   
121.41667    -4.08333     0.000           1022.60        
121.41667    -4.08333     0.016           1022.60        
121.50000    -4.08333     0.000           1022.44        
121.50000    -4.08333     0.000           1022.44        
121.58333    -4.08333     0.000           1022.54        
121.58333    -4.08333     0.011           1022.54        
122.66667    -4.08333     0.000           1022.50        
122.66667    -4.08333     0.006           1022.50        
122.75000    -4.08333     0.000           1022.63        
122.75000    -4.08333     0.020           1022.63        
122.83333    -4.08333     0.000           1022.60        
122.83333    -4.08333     0.017           1022.60        
122.91667    -4.08333     0.000           1022.60        
122.91667    -4.08333     0.017           1022.60        
123.00000    -4.08333     0.000           1022.49        
123.00000    -4.08333     0.005           1022.49        
123.25000    -4.08333     0.000           1025.03        
123.25000    -4.08333     0.328           1025.03        
123.33333    -4.08333     0.000           1029.88        
123.33333    -4.08333     1.425           1029.88        
123.41667    -4.08333     0.000           1035.11        
123.41667    -4.08333     1.129           1035.11        
123.41667    -4.08333     2.258           1035.11        
123.41667    -4.08333     3.388           1035.11        
123.50000    -4.08333     0.000           1038.08        
123.50000    -4.08333     1.137           1038.08        
123.50000    -4.08333     2.274           1038.08        
123.50000    -4.08333     3.410           1038.08        
123.50000    -4.08333     4.547           1038.08        
123.58333    -4.08333     0.000           1038.90        
123.58333    -4.08333     1.217           1038.90        
123.58333    -4.08333     2.434           1038.90        
123.58333    -4.08333     3.651           1038.90        
123.58333    -4.08333     4.868           1038.90        
123.66667    -4.08333     0.000           1039.02        
123.66667    -4.08333     1.229           1039.02        
123.66667    -4.08333     2.459           1039.02        
123.66667    -4.08333     3.688           1039.02        
123.66667    -4.08333     4.917           1039.02        
123.75000    -4.08333     0.000           1039.26        
123.75000    -4.08333     1.006           1039.26        
123.75000    -4.08333     2.011           1039.26        
123.75000    -4.08333     3.017           1039.26        
123.75000    -4.08333     4.022           1039.26        
123.75000    -4.08333     5.028           1039.26        
123.83333    -4.08333     0.000           1039.14        
123.83333    -4.08333     1.003           1039.14        
123.83333    -4.08333     2.005           1039.14        
123.83333    -4.08333     3.008           1039.14        
123.83333    -4.08333     4.011           1039.14        
123.83333    -4.08333     5.013           1039.14        
123.91667    -4.08333     0.000           1038.20        
123.91667    -4.08333     1.154           1038.20        
123.91667    -4.08333     2.307           1038.20        
123.91667    -4.08333     3.461           1038.20        
123.91667    -4.08333     4.614           1038.20        
124.00000    -4.08333     0.000           1038.20        
124.00000    -4.08333     1.146           1038.20        
124.00000    -4.08333     2.292           1038.20        
124.00000    -4.08333     3.438           1038.20        
124.00000    -4.08333     4.584           1038.20        
124.08333    -4.08333     0.000           1038.91        
124.08333    -4.08333     1.218           1038.91        
124.08333    -4.08333     2.436           1038.91        
124.08333    -4.08333     3.655           1038.91        
124.08333    -4.08333     4.873           1038.91        
124.16667    -4.08333     0.000           1038.44        
124.16667    -4.08333     1.168           1038.44        
124.16667    -4.08333     2.336           1038.44        
124.16667    -4.08333     3.504           1038.44        
124.16667    -4.08333     4.672           1038.44        
124.25000    -4.08333     0.000           1038.08        
124.25000    -4.08333     1.132           1038.08        
124.25000    -4.08333     2.265           1038.08        
124.25000    -4.08333     3.397           1038.08        
124.25000    -4.08333     4.530           1038.08        
124.33333    -4.08333     0.000           1038.08        
124.33333    -4.08333     1.132           1038.08        
124.33333    -4.08333     2.263           1038.08        
124.33333    -4.08333     3.395           1038.08        
124.33333    -4.08333     4.527           1038.08        
124.41667    -4.08333     0.000           1037.01        
124.41667    -4.08333     1.023           1037.01        
124.41667    -4.08333     2.045           1037.01        
124.41667    -4.08333     3.068           1037.01        
124.41667    -4.08333     4.090           1037.01        
124.50000    -4.08333     0.000           1037.61        
124.50000    -4.08333     1.087           1037.61        
124.50000    -4.08333     2.174           1037.61        
124.50000    -4.08333     3.261           1037.61        
124.50000    -4.08333     4.348           1037.61        
124.58333    -4.08333     0.000           1038.44        
124.58333    -4.08333     1.165           1038.44        
124.58333    -4.08333     2.331           1038.44        
124.58333    -4.08333     3.496           1038.44        
124.58333    -4.08333     4.661           1038.44        
124.66667    -4.08333     0.000           1038.67        
124.66667    -4.08333     1.196           1038.67        
124.66667    -4.08333     2.392           1038.67        
124.66667    -4.08333     3.588           1038.67        
124.66667    -4.08333     4.784           1038.67        
124.75000    -4.08333     0.000           1038.55        
124.75000    -4.08333     1.188           1038.55        
124.75000    -4.08333     2.376           1038.55        
124.75000    -4.08333     3.565           1038.55        
124.75000    -4.08333     4.753           1038.55        
124.83333    -4.08333     0.000           1038.55        
124.83333    -4.08333     1.189           1038.55        
124.83333    -4.08333     2.377           1038.55        
124.83333    -4.08333     3.566           1038.55        
124.83333    -4.08333     4.755           1038.55        
124.91667    -4.08333     0.000           1039.02        
124.91667    -4.08333     1.239           1039.02        
124.91667    -4.08333     2.478           1039.02        
124.91667    -4.08333     3.716           1039.02        
124.91667    -4.08333     4.955           1039.02        
125.00000    -4.08333     0.000           1039.37        
125.00000    -4.08333     1.016           1039.37        
125.00000    -4.08333     2.033           1039.37        
125.00000    -4.08333     3.049           1039.37        
125.00000    -4.08333     4.065           1039.37        
125.00000    -4.08333     5.082           1039.37        
125.08333    -4.08333     0.000           1038.90        
125.08333    -4.08333     1.215           1038.90        
125.08333    -4.08333     2.430           1038.90        
125.08333    -4.08333     3.645           1038.90        
125.08333    -4.08333     4.861           1038.90        
125.16667    -4.08333     0.000           1038.56        
125.16667    -4.08333     1.187           1038.56        
125.16667    -4.08333     2.374           1038.56        
125.16667    -4.08333     3.562           1038.56        
125.16667    -4.08333     4.749           1038.56        
125.25000    -4.08333     0.000           1038.32        
125.25000    -4.08333     1.165           1038.32        
125.25000    -4.08333     2.330           1038.32        
125.25000    -4.08333     3.495           1038.32        
125.25000    -4.08333     4.660           1038.32        
125.33333    -4.08333     0.000           1037.73        
125.33333    -4.08333     1.103           1037.73        
125.33333    -4.08333     2.206           1037.73        
125.33333    -4.08333     3.309           1037.73        
125.33333    -4.08333     4.411           1037.73        
125.41667    -4.08333     0.000           1037.97        
125.41667    -4.08333     1.128           1037.97        
125.41667    -4.08333     2.255           1037.97        
125.41667    -4.08333     3.383           1037.97        
125.41667    -4.08333     4.511           1037.97        
125.50000    -4.08333     0.000           1037.97        
125.50000    -4.08333     1.129           1037.97        
125.50000    -4.08333     2.258           1037.97        
125.50000    -4.08333     3.387           1037.97        
125.50000    -4.08333     4.516           1037.97        
125.58333    -4.08333     0.000           1038.08        
125.58333    -4.08333     1.134           1038.08        
125.58333    -4.08333     2.268           1038.08        
125.58333    -4.08333     3.403           1038.08        
125.58333    -4.08333     4.537           1038.08        
125.66667    -4.08333     0.000           1038.32        
125.66667    -4.08333     1.170           1038.32        
125.66667    -4.08333     2.340           1038.32        
125.66667    -4.08333     3.510           1038.32        
125.66667    -4.08333     4.680           1038.32        
125.75000    -4.08333     0.000           1038.44        
125.75000    -4.08333     1.184           1038.44        
125.75000    -4.08333     2.369           1038.44        
125.75000    -4.08333     3.553           1038.44        
125.75000    -4.08333     4.738           1038.44        
125.83333    -4.08333     0.000           1038.67        
125.83333    -4.08333     1.203           1038.67        
125.83333    -4.08333     2.406           1038.67        
125.83333    -4.08333     3.609           1038.67        
125.83333    -4.08333     4.812           1038.67        
125.91667    -4.08333     0.000           1038.79        
125.91667    -4.08333     1.208           1038.79        
125.91667    -4.08333     2.415           1038.79        
125.91667    -4.08333     3.623           1038.79        
125.91667    -4.08333     4.830           1038.79        
126.00000    -4.08333     0.000           1038.32        
126.00000    -4.08333     1.154           1038.32        
126.00000    -4.08333     2.308           1038.32        
126.00000    -4.08333     3.461           1038.32        
126.00000    -4.08333     4.615           1038.32        
126.08333    -4.08333     0.000           1035.27        
126.08333    -4.08333     1.140           1035.27        
126.08333    -4.08333     2.279           1035.27        
126.08333    -4.08333     3.419           1035.27        
126.16667    -4.08333     0.000           1031.75        
126.16667    -4.08333     1.023           1031.75        
126.16667    -4.08333     2.046           1031.75        
126.25000    -4.08333     0.000           1032.62        
126.25000    -4.08333     1.199           1032.62        
126.25000    -4.08333     2.398           1032.62        
126.33333    -4.08333     0.000           1036.27        
126.33333    -4.08333     1.277           1036.27        
126.33333    -4.08333     2.555           1036.27        
126.33333    -4.08333     3.832           1036.27        
126.41667    -4.08333     0.000           1039.02        
126.41667    -4.08333     1.238           1039.02        
126.41667    -4.08333     2.476           1039.02        
126.41667    -4.08333     3.714           1039.02        
126.41667    -4.08333     4.951           1039.02        
126.50000    -4.08333     0.000           1039.26        
126.50000    -4.08333     1.006           1039.26        
126.50000    -4.08333     2.012           1039.26        
126.50000    -4.08333     3.019           1039.26        
126.50000    -4.08333     4.025           1039.26        
126.50000    -4.08333     5.031           1039.26        
126.58333    -4.08333     0.000           1039.37        
126.58333    -4.08333     1.020           1039.37        
126.58333    -4.08333     2.040           1039.37        
126.58333    -4.08333     3.060           1039.37        
126.58333    -4.08333     4.080           1039.37        
126.58333    -4.08333     5.101           1039.37        
126.66667    -4.08333     0.000           1039.37        
126.66667    -4.08333     1.023           1039.37        
126.66667    -4.08333     2.047           1039.37        
126.66667    -4.08333     3.070           1039.37        
126.66667    -4.08333     4.094           1039.37        
126.66667    -4.08333     5.117           1039.37        
126.75000    -4.08333     0.000           1039.37        
126.75000    -4.08333     1.026           1039.37        
126.75000    -4.08333     2.051           1039.37        
126.75000    -4.08333     3.077           1039.37        
126.75000    -4.08333     4.103           1039.37        
126.75000    -4.08333     5.129           1039.37        
126.83333    -4.08333     0.000           1039.37        
126.83333    -4.08333     1.025           1039.37        
126.83333    -4.08333     2.051           1039.37        
126.83333    -4.08333     3.076           1039.37        
126.83333    -4.08333     4.102           1039.37        
126.83333    -4.08333     5.127           1039.37        
126.91667    -4.08333     0.000           1039.37        
126.91667    -4.08333     1.018           1039.37        
126.91667    -4.08333     2.036           1039.37        
126.91667    -4.08333     3.054           1039.37        
126.91667    -4.08333     4.071           1039.37        
126.91667    -4.08333     5.089           1039.37        
127.00000    -4.08333     0.000           1037.95        
127.00000    -4.08333     1.124           1037.95        
127.00000    -4.08333     2.248           1037.95        
127.00000    -4.08333     3.372           1037.95        
127.00000    -4.08333     4.496           1037.95        
127.08333    -4.08333     0.000           1036.65        
127.08333    -4.08333     1.317           1036.65        
127.08333    -4.08333     2.635           1036.65        
127.08333    -4.08333     3.952           1036.65        
127.16667    -4.08333     0.000           1034.51        
127.16667    -4.08333     1.034           1034.51        
127.16667    -4.08333     2.069           1034.51        
127.16667    -4.08333     3.103           1034.51        
127.25000    -4.08333     0.000           1033.42        
127.25000    -4.08333     1.339           1033.42        
127.25000    -4.08333     2.679           1033.42        
127.33333    -4.08333     0.000           1033.55        
127.33333    -4.08333     1.355           1033.55        
127.33333    -4.08333     2.709           1033.55        
127.41667    -4.08333     0.000           1034.57        
127.41667    -4.08333     1.033           1034.57        
127.41667    -4.08333     2.067           1034.57        
127.41667    -4.08333     3.100           1034.57        
127.50000    -4.08333     0.000           1033.69        
127.50000    -4.08333     1.379           1033.69        
127.50000    -4.08333     2.759           1033.69        
127.58333    -4.08333     0.000           1034.57        
127.58333    -4.08333     1.027           1034.57        
127.58333    -4.08333     2.054           1034.57        
127.58333    -4.08333     3.080           1034.57        
127.66667    -4.08333     0.000           1033.80        
127.66667    -4.08333     1.393           1033.80        
127.66667    -4.08333     2.786           1033.80        
127.75000    -4.08333     0.000           1034.29        
127.75000    -4.08333     1.003           1034.29        
127.75000    -4.08333     2.007           1034.29        
127.75000    -4.08333     3.010           1034.29        
127.83333    -4.08333     0.000           1034.03        
127.83333    -4.08333     1.462           1034.03        
127.83333    -4.08333     2.925           1034.03        
127.91667    -4.08333     0.000           1033.15        
127.91667    -4.08333     1.268           1033.15        
127.91667    -4.08333     2.536           1033.15        
128.00000    -4.08333     0.000           1032.38        
128.00000    -4.08333     1.117           1032.38        
128.00000    -4.08333     2.234           1032.38        
128.08333    -4.08333     0.000           1031.36        
128.08333    -4.08333     1.864           1031.36        
128.16667    -4.08333     0.000           1033.43        
128.16667    -4.08333     1.333           1033.43        
128.16667    -4.08333     2.666           1033.43        
128.25000    -4.08333     0.000           1035.50        
128.25000    -4.08333     1.169           1035.50        
128.25000    -4.08333     2.337           1035.50        
128.25000    -4.08333     3.506           1035.50        
128.33333    -4.08333     0.000           1037.85        
128.33333    -4.08333     1.107           1037.85        
128.33333    -4.08333     2.213           1037.85        
128.33333    -4.08333     3.320           1037.85        
128.33333    -4.08333     4.426           1037.85        
128.41667    -4.08333     0.000           1036.53        
128.41667    -4.08333     1.305           1036.53        
128.41667    -4.08333     2.610           1036.53        
128.41667    -4.08333     3.915           1036.53        
128.50000    -4.08333     0.000           1033.92        
128.50000    -4.08333     1.428           1033.92        
128.50000    -4.08333     2.856           1033.92        
128.58333    -4.08333     0.000           1032.79        
128.58333    -4.08333     1.199           1032.79        
128.58333    -4.08333     2.397           1032.79        
128.66667    -4.08333     0.000           1033.05        
128.66667    -4.08333     1.251           1033.05        
128.66667    -4.08333     2.501           1033.05        
128.75000    -4.08333     0.000           1032.79        
128.75000    -4.08333     1.194           1032.79        
128.75000    -4.08333     2.389           1032.79        
128.83333    -4.08333     0.000           1032.66        
128.83333    -4.08333     1.188           1032.66        
128.83333    -4.08333     2.376           1032.66        
128.91667    -4.08333     0.000           1032.52        
128.91667    -4.08333     1.146           1032.52        
128.91667    -4.08333     2.292           1032.52        
129.00000    -4.08333     0.000           1032.26        
129.00000    -4.08333     1.104           1032.26        
129.00000    -4.08333     2.208           1032.26        
129.08333    -4.08333     0.000           1032.12        
129.08333    -4.08333     1.062           1032.12        
129.08333    -4.08333     2.125           1032.12        
129.16667    -4.08333     0.000           1033.01        
129.16667    -4.08333     1.233           1033.01        
129.16667    -4.08333     2.465           1033.01        
129.25000    -4.08333     0.000           1034.79        
129.25000    -4.08333     1.069           1034.79        
129.25000    -4.08333     2.139           1034.79        
129.25000    -4.08333     3.208           1034.79        
129.33333    -4.08333     0.000           1037.13        
129.33333    -4.08333     1.043           1037.13        
129.33333    -4.08333     2.087           1037.13        
129.33333    -4.08333     3.130           1037.13        
129.33333    -4.08333     4.174           1037.13        
129.41667    -4.08333     0.000           1037.49        
129.41667    -4.08333     1.071           1037.49        
129.41667    -4.08333     2.142           1037.49        
129.41667    -4.08333     3.212           1037.49        
129.41667    -4.08333     4.283           1037.49        
129.50000    -4.08333     0.000           1037.37        
129.50000    -4.08333     1.056           1037.37        
129.50000    -4.08333     2.112           1037.37        
129.50000    -4.08333     3.169           1037.37        
129.50000    -4.08333     4.225           1037.37        
129.58333    -4.08333     0.000           1035.91        
129.58333    -4.08333     1.222           1035.91        
129.58333    -4.08333     2.444           1035.91        
129.58333    -4.08333     3.667           1035.91        
129.66667    -4.08333     0.000           1036.89        
129.66667    -4.08333     1.012           1036.89        
129.66667    -4.08333     2.024           1036.89        
129.66667    -4.08333     3.036           1036.89        
129.66667    -4.08333     4.048           1036.89        
129.75000    -4.08333     0.000           1035.28        
129.75000    -4.08333     1.142           1035.28        
129.75000    -4.08333     2.284           1035.28        
129.75000    -4.08333     3.426           1035.28        
129.83333    -4.08333     0.000           1032.55        
129.83333    -4.08333     1.174           1032.55        
129.83333    -4.08333     2.349           1032.55        
129.91667    -4.08333     0.000           1030.61        
129.91667    -4.08333     1.569           1030.61        
130.00000    -4.08333     0.000           1031.80        
130.00000    -4.08333     1.026           1031.80        
130.00000    -4.08333     2.051           1031.80        
130.08333    -4.08333     0.000           1034.07        
130.08333    -4.08333     1.445           1034.07        
130.08333    -4.08333     2.891           1034.07        
130.16667    -4.08333     0.000           1036.62        
130.16667    -4.08333     1.310           1036.62        
130.16667    -4.08333     2.621           1036.62        
130.16667    -4.08333     3.931           1036.62        
130.25000    -4.08333     0.000           1039.14        
130.25000    -4.08333     1.242           1039.14        
130.25000    -4.08333     2.484           1039.14        
130.25000    -4.08333     3.726           1039.14        
130.25000    -4.08333     4.968           1039.14        
130.33333    -4.08333     0.000           1038.44        
130.33333    -4.08333     1.186           1038.44        
130.33333    -4.08333     2.371           1038.44        
130.33333    -4.08333     3.557           1038.44        
130.33333    -4.08333     4.743           1038.44        
130.41667    -4.08333     0.000           1037.49        
130.41667    -4.08333     1.080           1037.49        
130.41667    -4.08333     2.159           1037.49        
130.41667    -4.08333     3.239           1037.49        
130.41667    -4.08333     4.319           1037.49        
130.50000    -4.08333     0.000           1036.65        
130.50000    -4.08333     1.310           1036.65        
130.50000    -4.08333     2.620           1036.65        
130.50000    -4.08333     3.931           1036.65        
130.58333    -4.08333     0.000           1034.91        
130.58333    -4.08333     1.081           1034.91        
130.58333    -4.08333     2.163           1034.91        
130.58333    -4.08333     3.244           1034.91        
130.66667    -4.08333     0.000           1033.68        
130.66667    -4.08333     1.376           1033.68        
130.66667    -4.08333     2.752           1033.68        
130.75000    -4.08333     0.000           1033.81        
130.75000    -4.08333     1.410           1033.81        
130.75000    -4.08333     2.819           1033.81        
130.83333    -4.08333     0.000           1033.81        
130.83333    -4.08333     1.413           1033.81        
130.83333    -4.08333     2.826           1033.81        
130.91667    -4.08333     0.000           1033.94        
130.91667    -4.08333     1.434           1033.94        
130.91667    -4.08333     2.868           1033.94        
131.00000    -4.08333     0.000           1032.76        
131.00000    -4.08333     1.200           1032.76        
131.00000    -4.08333     2.400           1032.76        
131.08333    -4.08333     0.000           1031.32        
131.08333    -4.08333     1.818           1031.32        
131.16667    -4.08333     0.000           1029.30        
131.16667    -4.08333     1.140           1029.30        
131.25000    -4.08333     0.000           1026.95        
131.25000    -4.08333     0.658           1026.95        
131.33333    -4.08333     0.000           1024.93        
131.33333    -4.08333     0.184           1024.93        
131.41667    -4.08333     0.000           1023.76        
131.41667    -4.08333     0.102           1023.76        
131.50000    -4.08333     0.000           1025.50        
131.50000    -4.08333     0.364           1025.50        
131.58333    -4.08333     0.000           1028.30        
131.58333    -4.08333     0.817           1028.30        
131.66667    -4.08333     0.000           1028.68        
131.66667    -4.08333     0.956           1028.68        
131.75000    -4.08333     0.000           1028.33        
131.75000    -4.08333     0.856           1028.33        
131.83333    -4.08333     0.000           1028.66        
131.83333    -4.08333     0.984           1028.66        
131.91667    -4.08333     0.000           1029.00        
131.91667    -4.08333     1.080           1029.00        
132.00000    -4.08333     0.000           1029.30        
132.00000    -4.08333     1.134           1029.30        
132.08333    -4.08333     0.000           1029.29        
132.08333    -4.08333     1.109           1029.29        
132.16667    -4.08333     0.000           1029.45        
132.16667    -4.08333     1.176           1029.45        
132.25000    -4.08333     0.000           1029.46        
132.25000    -4.08333     1.193           1029.46        
132.33333    -4.08333     0.000           1029.30        
132.33333    -4.08333     1.132           1029.30        
132.41667    -4.08333     0.000           1029.74        
132.41667    -4.08333     1.285           1029.74        
132.50000    -4.08333     0.000           1030.20        
132.50000    -4.08333     1.440           1030.20        
132.58333    -4.08333     0.000           1030.61        
132.58333    -4.08333     1.596           1030.61        
132.66667    -4.08333     0.000           1031.05        
132.66667    -4.08333     1.772           1031.05        
132.75000    -4.08333     0.000           1029.20        
132.75000    -4.08333     1.190           1029.20        
132.83333    -4.08333     0.000           1026.17        
132.83333    -4.08333     0.667           1026.17        
132.91667    -4.08333     0.000           1022.84        
132.91667    -4.08333     0.040           1022.84        
133.00000    -4.08333     0.000           1022.84        
133.00000    -4.08333     0.040           1022.84        
133.08333    -4.08333     0.000           1024.60        
133.08333    -4.08333     0.218           1024.60        
133.16667    -4.08333     0.000           1024.60        
133.16667    -4.08333     0.218           1024.60        
133.25000    -4.08333     0.000           1022.54        
133.25000    -4.08333     0.010           1022.54        
133.33333    -4.08333     0.000           1022.63        
133.33333    -4.08333     0.019           1022.63        
133.41667    -4.08333     0.000           1022.66        
133.41667    -4.08333     0.023           1022.66        
133.50000    -4.08333     0.000           1022.80        
133.50000    -4.08333     0.037           1022.80        
133.58333    -4.08333     0.000           1023.06        
133.58333    -4.08333     0.064           1023.06        
133.66667    -4.08333     0.000           1024.72        
133.66667    -4.08333     0.218           1024.72        
133.75000    -4.08333     0.000           1026.57        
133.75000    -4.08333     0.467           1026.57        
133.83333    -4.08333     0.000           1027.62        
133.83333    -4.08333     0.663           1027.62        
133.91667    -4.08333     0.000           1027.98        
133.91667    -4.08333     0.748           1027.98        
134.00000    -4.08333     0.000           1027.60        
134.00000    -4.08333     0.615           1027.60        
118.00000    -4.00000     0.000           1031.59        
118.00000    -4.00000     1.955           1031.59        
118.08333    -4.00000     0.000           1031.60        
118.08333    -4.00000     1.960           1031.60        
118.16667    -4.00000     0.000           1031.60        
118.16667    -4.00000     1.977           1031.60        
118.25000    -4.00000     0.000           1031.60        
118.25000    -4.00000     1.992           1031.60        
118.33333    -4.00000     0.000           1031.60        
118.33333    -4.00000     1.989           1031.60        
118.41667    -4.00000     0.000           1031.60        
118.41667    -4.00000     1.985           1031.60        
118.50000    -4.00000     0.000           1031.60        
118.50000    -4.00000     1.982           1031.60        
118.58333    -4.00000     0.000           1031.60        
118.58333    -4.00000     1.991           1031.60        
118.66667    -4.00000     0.000           1031.60        
118.66667    -4.00000     1.975           1031.60        
118.75000    -4.00000     0.000           1031.60        
118.75000    -4.00000     1.982           1031.60        
118.83333    -4.00000     0.000           1031.60        
118.83333    -4.00000     1.972           1031.60        
118.91667    -4.00000     0.000           1031.18        
118.91667    -4.00000     1.825           1031.18        
119.00000    -4.00000     0.000           1030.91        
119.00000    -4.00000     1.732           1030.91        
119.08333    -4.00000     0.000           1030.77        
119.08333    -4.00000     1.661           1030.77        
119.16667    -4.00000     0.000           1030.35        
119.16667    -4.00000     1.519           1030.35        
119.25000    -4.00000     0.000           1030.05        
119.25000    -4.00000     1.407           1030.05        
119.33333    -4.00000     0.000           1029.61        
119.33333    -4.00000     1.274           1029.61        
119.41667    -4.00000     0.000           1028.47        
119.41667    -4.00000     0.933           1028.47        
119.50000    -4.00000     0.000           1026.95        
119.50000    -4.00000     0.544           1026.95        
119.58333    -4.00000     0.000           1023.96        
119.58333    -4.00000     0.117           1023.96        
120.33333    -4.00000     0.000           1022.47        
120.33333    -4.00000     0.003           1022.47        
120.41667    -4.00000     0.000           1023.38        
120.41667    -4.00000     0.068           1023.38        
120.50000    -4.00000     0.000           1026.63        
120.50000    -4.00000     0.580           1026.63        
120.58333    -4.00000     0.000           1029.45        
120.58333    -4.00000     1.201           1029.45        
120.66667    -4.00000     0.000           1030.48        
120.66667    -4.00000     1.571           1030.48        
120.75000    -4.00000     0.000           1031.19        
120.75000    -4.00000     1.834           1031.19        
120.83333    -4.00000     0.000           1031.46        
120.83333    -4.00000     1.925           1031.46        
120.91667    -4.00000     0.000           1031.72        
120.91667    -4.00000     1.967           1031.72        
121.00000    -4.00000     0.000           1030.77        
121.00000    -4.00000     1.663           1030.77        
121.08333    -4.00000     0.000           1027.55        
121.08333    -4.00000     0.743           1027.55        
121.16667    -4.00000     0.000           1024.30        
121.16667    -4.00000     0.154           1024.30        
121.25000    -4.00000     0.000           1023.04        
121.25000    -4.00000     0.062           1023.04        
121.33333    -4.00000     0.000           1022.72        
121.33333    -4.00000     0.029           1022.72        
121.41667    -4.00000     0.000           1022.60        
121.41667    -4.00000     0.016           1022.60        
122.66667    -4.00000     0.000           1022.63        
122.66667    -4.00000     0.020           1022.63        
122.75000    -4.00000     0.000           1024.20        
122.75000    -4.00000     0.164           1024.20        
122.83333    -4.00000     0.000           1024.18        
122.83333    -4.00000     0.162           1024.18        
122.91667    -4.00000     0.000           1024.15        
122.91667    -4.00000     0.149           1024.15        
123.00000    -4.00000     0.000           1023.99        
123.00000    -4.00000     0.132           1023.99        
123.08333    -4.00000     0.000           1024.60        
123.08333    -4.00000     0.216           1024.60        
123.16667    -4.00000     0.000           1024.61        
123.16667    -4.00000     0.235           1024.61        
123.25000    -4.00000     0.000           1026.78        
123.25000    -4.00000     0.480           1026.78        
123.33333    -4.00000     0.000           1028.92        
123.33333    -4.00000     1.136           1028.92        
123.41667    -4.00000     0.000           1033.49        
123.41667    -4.00000     1.358           1033.49        
123.41667    -4.00000     2.717           1033.49        
123.50000    -4.00000     0.000           1036.27        
123.50000    -4.00000     1.266           1036.27        
123.50000    -4.00000     2.532           1036.27        
123.50000    -4.00000     3.797           1036.27        
123.58333    -4.00000     0.000           1037.85        
123.58333    -4.00000     1.113           1037.85        
123.58333    -4.00000     2.225           1037.85        
123.58333    -4.00000     3.338           1037.85        
123.58333    -4.00000     4.450           1037.85        
123.66667    -4.00000     0.000           1038.79        
123.66667    -4.00000     1.211           1038.79        
123.66667    -4.00000     2.422           1038.79        
123.66667    -4.00000     3.633           1038.79        
123.66667    -4.00000     4.844           1038.79        
123.75000    -4.00000     0.000           1039.02        
123.75000    -4.00000     1.239           1039.02        
123.75000    -4.00000     2.477           1039.02        
123.75000    -4.00000     3.716           1039.02        
123.75000    -4.00000     4.955           1039.02        
123.83333    -4.00000     0.000           1038.32        
123.83333    -4.00000     1.161           1038.32        
123.83333    -4.00000     2.322           1038.32        
123.83333    -4.00000     3.482           1038.32        
123.83333    -4.00000     4.643           1038.32        
123.91667    -4.00000     0.000           1037.37        
123.91667    -4.00000     1.058           1037.37        
123.91667    -4.00000     2.116           1037.37        
123.91667    -4.00000     3.173           1037.37        
123.91667    -4.00000     4.231           1037.37        
124.00000    -4.00000     0.000           1037.96        
124.00000    -4.00000     1.123           1037.96        
124.00000    -4.00000     2.246           1037.96        
124.00000    -4.00000     3.368           1037.96        
124.00000    -4.00000     4.491           1037.96        
124.08333    -4.00000     0.000           1038.44        
124.08333    -4.00000     1.179           1038.44        
124.08333    -4.00000     2.358           1038.44        
124.08333    -4.00000     3.537           1038.44        
124.08333    -4.00000     4.716           1038.44        
124.16667    -4.00000     0.000           1038.09        
124.16667    -4.00000     1.140           1038.09        
124.16667    -4.00000     2.279           1038.09        
124.16667    -4.00000     3.419           1038.09        
124.16667    -4.00000     4.558           1038.09        
124.25000    -4.00000     0.000           1038.20        
124.25000    -4.00000     1.147           1038.20        
124.25000    -4.00000     2.293           1038.20        
124.25000    -4.00000     3.440           1038.20        
124.25000    -4.00000     4.586           1038.20        
124.33333    -4.00000     0.000           1038.32        
124.33333    -4.00000     1.159           1038.32        
124.33333    -4.00000     2.318           1038.32        
124.33333    -4.00000     3.477           1038.32        
124.33333    -4.00000     4.636           1038.32        
124.41667    -4.00000     0.000           1037.73        
124.41667    -4.00000     1.100           1037.73        
124.41667    -4.00000     2.199           1037.73        
124.41667    -4.00000     3.299           1037.73        
124.41667    -4.00000     4.398           1037.73        
124.50000    -4.00000     0.000           1038.08        
124.50000    -4.00000     1.141           1038.08        
124.50000    -4.00000     2.281           1038.08        
124.50000    -4.00000     3.422           1038.08        
124.50000    -4.00000     4.562           1038.08        
124.58333    -4.00000     0.000           1038.67        
124.58333    -4.00000     1.207           1038.67        
124.58333    -4.00000     2.415           1038.67        
124.58333    -4.00000     3.622           1038.67        
124.58333    -4.00000     4.829           1038.67        
124.66667    -4.00000     0.000           1039.14        
124.66667    -4.00000     1.002           1039.14        
124.66667    -4.00000     2.005           1039.14        
124.66667    -4.00000     3.007           1039.14        
124.66667    -4.00000     4.010           1039.14        
124.66667    -4.00000     5.012           1039.14        
124.75000    -4.00000     0.000           1038.67        
124.75000    -4.00000     1.206           1038.67        
124.75000    -4.00000     2.412           1038.67        
124.75000    -4.00000     3.617           1038.67        
124.75000    -4.00000     4.823           1038.67        
124.83333    -4.00000     0.000           1038.67        
124.83333    -4.00000     1.206           1038.67        
124.83333    -4.00000     2.413           1038.67        
124.83333    -4.00000     3.619           1038.67        
124.83333    -4.00000     4.825           1038.67        
124.91667    -4.00000     0.000           1038.67        
124.91667    -4.00000     1.206           1038.67        
124.91667    -4.00000     2.412           1038.67        
124.91667    -4.00000     3.618           1038.67        
124.91667    -4.00000     4.824           1038.67        
125.00000    -4.00000     0.000           1038.20        
