longitude	latitude	depth
132.95833	-8.95833	219.07935
133.04167	-8.95833	221.06250
133.12500	-8.95833	229.13171
133.20833	-8.95833	231.66292
133.29167	-8.95833	216.04086
133.37500	-8.95833	200.76540
133.45833	-8.95833	196.06187
133.54167	-8.95833	190.86740
133.62500	-8.95833	183.50381
133.70833	-8.95833	171.79555
133.79167	-8.95833	160.91724
133.87500	-8.95833	159.27945
133.95833	-8.95833	158.53258
118.04167	-9.04167	912.55157
118.12500	-9.04167	822.43256
118.20833	-9.04167	812.81866
118.29167	-9.04167	847.30682
118.37500	-9.04167	955.66998
118.45833	-9.04167	1121.53931
118.54167	-9.04167	1170.55786
118.62500	-9.04167	1374.18677
118.70833	-9.04167	1534.76880
118.79167	-9.04167	1505.36084
118.87500	-9.04167	1533.83691
118.95833	-9.04167	1567.80957
119.04167	-9.04167	1497.08447
119.12500	-9.04167	1458.93188
119.20833	-9.04167	1333.11438
119.29167	-9.04167	1252.29944
119.37500	-9.04167	1165.75195
119.45833	-9.04167	1090.09656
119.54167	-9.04167	1043.50403
119.62500	-9.04167	985.93597
119.70833	-9.04167	971.21161
119.79167	-9.04167	968.27429
119.87500	-9.04167	965.61029
119.95833	-9.04167	866.03552
120.04167	-9.04167	912.33887
120.12500	-9.04167	810.16064
120.20833	-9.04167	683.98962
120.29167	-9.04167	724.18457
120.37500	-9.04167	761.19794
120.45833	-9.04167	927.70062
120.54167	-9.04167	1065.82544
120.62500	-9.04167	1154.22803
120.70833	-9.04167	1342.12280
120.79167	-9.04167	1481.51843
120.87500	-9.04167	1536.07190
120.95833	-9.04167	1549.62891
121.04167	-9.04167	1619.11914
121.12500	-9.04167	1769.66931
121.20833	-9.04167	1939.09314
121.29167	-9.04167	1821.91980
121.37500	-9.04167	1855.79309
121.45833	-9.04167	2192.12622
121.54167	-9.04167	2302.48901
121.62500	-9.04167	2447.38525
121.70833	-9.04167	2522.62549
121.79167	-9.04167	2639.78564
121.87500	-9.04167	2716.56641
121.95833	-9.04167	2920.28735
122.04167	-9.04167	3048.27979
122.12500	-9.04167	3067.14941
122.20833	-9.04167	3119.83545
122.29167	-9.04167	3178.01562
122.37500	-9.04167	3291.76855
122.45833	-9.04167	3358.16382
122.54167	-9.04167	3330.78198
122.62500	-9.04167	3278.02954
122.70833	-9.04167	3404.70459
122.79167	-9.04167	3289.99316
122.87500	-9.04167	3302.97607
122.95833	-9.04167	3315.88599
123.04167	-9.04167	3307.99707
123.12500	-9.04167	3315.54907
123.20833	-9.04167	3312.67749
123.29167	-9.04167	3311.64917
123.37500	-9.04167	3303.94629
123.45833	-9.04167	3278.38721
123.54167	-9.04167	3299.44458
123.62500	-9.04167	3270.96362
123.70833	-9.04167	3264.83618
123.79167	-9.04167	3281.87402
123.87500	-9.04167	3311.22217
123.95833	-9.04167	3318.67627
124.04167	-9.04167	3316.81348
124.12500	-9.04167	3338.83545
124.20833	-9.04167	3328.14233
124.29167	-9.04167	3304.31445
124.37500	-9.04167	3171.14233
124.45833	-9.04167	2854.17847
124.54167	-9.04167	1815.31873
124.62500	-9.04167	896.91974
124.70833	-9.04167	152.97406
124.79167	-9.04167	0.00000
124.87500	-9.04167	0.00000
124.95833	-9.04167	0.00000
125.04167	-9.04167	0.00000
125.12500	-9.04167	0.00000
125.20833	-9.04167	0.00000
125.29167	-9.04167	0.00000
125.37500	-9.04167	0.00000
125.45833	-9.04167	0.00000
125.54167	-9.04167	0.00000
125.62500	-9.04167	0.00000
125.70833	-9.04167	0.00000
125.79167	-9.04167	0.00000
125.87500	-9.04167	0.00000
125.95833	-9.04167	0.00000
126.04167	-9.04167	0.00000
126.12500	-9.04167	69.48188
126.20833	-9.04167	92.62890
126.29167	-9.04167	177.20135
126.37500	-9.04167	241.89276
126.45833	-9.04167	536.63843
126.54167	-9.04167	1026.94556
126.62500	-9.04167	1199.29041
126.70833	-9.04167	1132.21716
126.79167	-9.04167	1238.52026
126.87500	-9.04167	1382.99036
126.95833	-9.04167	1600.17676
127.04167	-9.04167	1598.56897
127.12500	-9.04167	1725.14197
127.20833	-9.04167	1767.76477
127.29167	-9.04167	1544.39478
127.37500	-9.04167	1618.46704
127.45833	-9.04167	2092.22534
127.54167	-9.04167	2196.09619
127.62500	-9.04167	2299.54077
127.70833	-9.04167	2368.62085
127.79167	-9.04167	2478.41577
127.87500	-9.04167	2812.37524
127.95833	-9.04167	2968.18872
128.04167	-9.04167	3044.31787
128.12500	-9.04167	3129.85278
128.20833	-9.04167	3101.29785
128.29167	-9.04167	3115.64868
128.37500	-9.04167	2975.32959
128.45833	-9.04167	2732.28198
128.54167	-9.04167	2674.26660
128.62500	-9.04167	2571.34912
128.70833	-9.04167	2714.73096
128.79167	-9.04167	2584.72241
128.87500	-9.04167	2311.95630
128.95833	-9.04167	2007.37988
129.04167	-9.04167	1853.62305
129.12500	-9.04167	1888.09778
129.20833	-9.04167	1746.81458
129.29167	-9.04167	1610.13440
129.37500	-9.04167	1466.50085
129.45833	-9.04167	1530.83069
129.54167	-9.04167	1507.75439
129.62500	-9.04167	1203.76038
129.70833	-9.04167	995.72107
129.79167	-9.04167	957.80914
129.87500	-9.04167	945.75995
129.95833	-9.04167	897.48975
130.04167	-9.04167	774.26227
130.12500	-9.04167	820.15729
130.20833	-9.04167	847.44464
130.29167	-9.04167	792.46069
130.37500	-9.04167	763.39673
130.45833	-9.04167	765.94666
130.54167	-9.04167	713.64581
130.62500	-9.04167	715.80426
130.70833	-9.04167	671.92114
130.79167	-9.04167	600.22681
130.87500	-9.04167	535.21021
130.95833	-9.04167	537.09668
131.04167	-9.04167	601.20935
131.12500	-9.04167	481.78983
131.20833	-9.04167	403.98685
131.29167	-9.04167	327.91647
131.37500	-9.04167	283.33240
131.45833	-9.04167	262.38409
131.54167	-9.04167	263.52405
131.62500	-9.04167	272.78137
131.70833	-9.04167	264.88403
131.79167	-9.04167	275.36804
131.87500	-9.04167	280.30994
131.95833	-9.04167	249.00990
132.04167	-9.04167	219.44653
132.12500	-9.04167	217.88103
132.20833	-9.04167	216.06715
132.29167	-9.04167	210.65872
132.37500	-9.04167	210.86227
132.45833	-9.04167	230.38196
132.54167	-9.04167	253.82228
132.62500	-9.04167	256.78601
132.70833	-9.04167	248.42535
132.79167	-9.04167	235.01938
132.87500	-9.04167	221.33813
132.95833	-9.04167	214.72920
133.04167	-9.04167	206.74380
133.12500	-9.04167	208.74496
133.20833	-9.04167	208.63022
133.29167	-9.04167	204.02077
133.37500	-9.04167	207.78438
133.45833	-9.04167	203.46994
133.54167	-9.04167	188.62074
133.62500	-9.04167	190.95943
133.70833	-9.04167	175.96776
133.79167	-9.04167	167.67200
133.87500	-9.04167	157.00414
133.95833	-9.04167	148.67499
118.04167	-9.12500	1383.79309
118.12500	-9.12500	1214.32068
118.20833	-9.12500	1108.33252
118.29167	-9.12500	1151.49048
118.37500	-9.12500	1192.73291
118.45833	-9.12500	1319.19702
118.54167	-9.12500	1321.22461
118.62500	-9.12500	1510.71643
118.70833	-9.12500	1727.94995
118.79167	-9.12500	1564.76782
118.87500	-9.12500	1433.34875
118.95833	-9.12500	1437.35779
119.04167	-9.12500	1334.46790
119.12500	-9.12500	1344.35828
119.20833	-9.12500	1252.16724
119.29167	-9.12500	1145.08252
119.37500	-9.12500	1095.39050
119.45833	-9.12500	1019.86646
119.54167	-9.12500	961.17542
119.62500	-9.12500	881.78546
119.70833	-9.12500	880.22650
119.79167	-9.12500	920.89703
119.87500	-9.12500	884.35431
119.95833	-9.12500	853.54730
120.04167	-9.12500	855.54608
120.12500	-9.12500	834.78314
120.20833	-9.12500	835.98987
120.29167	-9.12500	831.17871
120.37500	-9.12500	822.90851
120.45833	-9.12500	827.12201
120.54167	-9.12500	997.48090
120.62500	-9.12500	1356.08691
120.70833	-9.12500	1439.77136
120.79167	-9.12500	1580.55347
120.87500	-9.12500	1779.84485
120.95833	-9.12500	1890.23389
121.04167	-9.12500	1802.28015
121.12500	-9.12500	2069.67285
121.20833	-9.12500	2333.72095
121.29167	-9.12500	2248.85205
121.37500	-9.12500	2252.05029
121.45833	-9.12500	2378.42188
121.54167	-9.12500	2558.57300
121.62500	-9.12500	2566.09766
121.70833	-9.12500	2714.84937
121.79167	-9.12500	2806.39990
121.87500	-9.12500	2857.84961
121.95833	-9.12500	2935.74438
122.04167	-9.12500	3039.41162
122.12500	-9.12500	3229.63574
122.20833	-9.12500	3139.17603
122.29167	-9.12500	3190.25366
122.37500	-9.12500	3300.96729
122.45833	-9.12500	3315.14966
122.54167	-9.12500	3322.59204
122.62500	-9.12500	3353.61084
122.70833	-9.12500	3309.45215
122.79167	-9.12500	3303.45117
122.87500	-9.12500	3311.21802
122.95833	-9.12500	3315.99146
123.04167	-9.12500	3314.51221
123.12500	-9.12500	3314.71851
123.20833	-9.12500	3314.56543
123.29167	-9.12500	3321.90503
123.37500	-9.12500	3301.08130
123.45833	-9.12500	3272.18140
123.54167	-9.12500	3234.94238
123.62500	-9.12500	3194.76123
123.70833	-9.12500	3174.93848
123.79167	-9.12500	3179.26807
123.87500	-9.12500	3214.29541
123.95833	-9.12500	3260.51318
124.04167	-9.12500	3218.00342
124.12500	-9.12500	2913.02856
124.20833	-9.12500	2479.12891
124.29167	-9.12500	2475.50195
124.37500	-9.12500	1731.02917
124.45833	-9.12500	1455.41931
124.54167	-9.12500	672.46954
124.62500	-9.12500	105.16191
124.70833	-9.12500	0.00000
124.79167	-9.12500	0.00000
124.87500	-9.12500	0.00000
124.95833	-9.12500	0.00000
125.04167	-9.12500	0.00000
125.12500	-9.12500	0.00000
125.20833	-9.12500	0.00000
125.29167	-9.12500	0.00000
125.37500	-9.12500	0.00000
125.45833	-9.12500	0.00000
125.54167	-9.12500	0.00000
125.62500	-9.12500	0.00000
125.70833	-9.12500	0.00000
125.79167	-9.12500	0.00000
125.87500	-9.12500	22.57719
125.95833	-9.12500	66.08889
126.04167	-9.12500	292.61307
126.12500	-9.12500	442.09457
126.20833	-9.12500	459.95993
126.29167	-9.12500	682.75262
126.37500	-9.12500	908.53558
126.45833	-9.12500	1155.76526
126.54167	-9.12500	1334.79736
126.62500	-9.12500	1334.93762
126.70833	-9.12500	1339.13635
126.79167	-9.12500	1392.88513
126.87500	-9.12500	1464.50037
126.95833	-9.12500	1549.52478
127.04167	-9.12500	1607.96973
127.12500	-9.12500	1798.55786
127.20833	-9.12500	1915.52405
127.29167	-9.12500	1926.64197
127.37500	-9.12500	2180.59668
127.45833	-9.12500	2503.05811
127.54167	-9.12500	2587.45825
127.62500	-9.12500	2762.43188
127.70833	-9.12500	2970.69897
127.79167	-9.12500	3031.14551
127.87500	-9.12500	3222.04907
127.95833	-9.12500	3217.29590
128.04167	-9.12500	3163.57910
128.12500	-9.12500	3110.61157
128.20833	-9.12500	2504.86792
128.29167	-9.12500	1988.79395
128.37500	-9.12500	2086.11377
128.45833	-9.12500	2002.24170
128.54167	-9.12500	1701.83325
128.62500	-9.12500	1938.95813
128.70833	-9.12500	1906.80798
128.79167	-9.12500	1748.97510
128.87500	-9.12500	1677.88379
128.95833	-9.12500	1507.67334
129.04167	-9.12500	1457.45459
129.12500	-9.12500	1501.53894
129.20833	-9.12500	1375.16052
129.29167	-9.12500	1259.39807
129.37500	-9.12500	1176.69885
129.45833	-9.12500	1017.55725
129.54167	-9.12500	936.97467
129.62500	-9.12500	912.46173
129.70833	-9.12500	859.47894
129.79167	-9.12500	796.46777
129.87500	-9.12500	766.02570
129.95833	-9.12500	732.53003
130.04167	-9.12500	639.82306
130.12500	-9.12500	717.42645
130.20833	-9.12500	742.64941
130.29167	-9.12500	679.02814
130.37500	-9.12500	636.90405
130.45833	-9.12500	636.29590
130.54167	-9.12500	588.71783
130.62500	-9.12500	587.06738
130.70833	-9.12500	579.03229
130.79167	-9.12500	533.31396
130.87500	-9.12500	453.91656
130.95833	-9.12500	441.94376
131.04167	-9.12500	394.81149
131.12500	-9.12500	354.83008
131.20833	-9.12500	314.33560
131.29167	-9.12500	297.50262
131.37500	-9.12500	284.55829
131.45833	-9.12500	251.77386
131.54167	-9.12500	251.52267
131.62500	-9.12500	244.55798
131.70833	-9.12500	240.32063
131.79167	-9.12500	236.05292
131.87500	-9.12500	231.06541
131.95833	-9.12500	221.25816
132.04167	-9.12500	209.13499
132.12500	-9.12500	201.90550
132.20833	-9.12500	196.41000
132.29167	-9.12500	194.42049
132.37500	-9.12500	198.56049
132.45833	-9.12500	210.56429
132.54167	-9.12500	235.48251
132.62500	-9.12500	238.08949
132.70833	-9.12500	234.61646
132.79167	-9.12500	221.02625
132.87500	-9.12500	206.26086
132.95833	-9.12500	199.16122
133.04167	-9.12500	203.51692
133.12500	-9.12500	197.06274
133.20833	-9.12500	160.33037
133.29167	-9.12500	148.41876
133.37500	-9.12500	171.37888
133.45833	-9.12500	198.54427
133.54167	-9.12500	180.45113
133.62500	-9.12500	184.29770
133.70833	-9.12500	173.72852
133.79167	-9.12500	159.01219
133.87500	-9.12500	142.93863
133.95833	-9.12500	137.18640
118.04167	-9.20833	1633.56885
118.12500	-9.20833	1479.17114
118.20833	-9.20833	1377.20068
118.29167	-9.20833	1408.53259
118.37500	-9.20833	1377.35437
118.45833	-9.20833	1472.67346
118.54167	-9.20833	1500.74011
118.62500	-9.20833	1649.25525
118.70833	-9.20833	1721.76001
118.79167	-9.20833	1411.15601
118.87500	-9.20833	1231.10071
118.95833	-9.20833	1185.38342
119.04167	-9.20833	1099.35645
119.12500	-9.20833	1155.08606
119.20833	-9.20833	1084.17810
119.29167	-9.20833	962.75848
119.37500	-9.20833	988.99969
119.45833	-9.20833	849.83813
119.54167	-9.20833	759.41693
119.62500	-9.20833	656.44666
119.70833	-9.20833	610.02924
119.79167	-9.20833	620.73883
119.87500	-9.20833	661.38733
119.95833	-9.20833	652.81433
120.04167	-9.20833	687.30157
120.12500	-9.20833	735.23999
120.20833	-9.20833	833.15601
120.29167	-9.20833	868.99957
120.37500	-9.20833	854.30853
120.45833	-9.20833	883.37933
120.54167	-9.20833	970.12018
120.62500	-9.20833	1236.97644
120.70833	-9.20833	1530.91711
120.79167	-9.20833	1841.87585
120.87500	-9.20833	2004.11243
120.95833	-9.20833	2111.67651
121.04167	-9.20833	2033.98779
121.12500	-9.20833	2126.94849
121.20833	-9.20833	2394.18994
121.29167	-9.20833	2416.52808
121.37500	-9.20833	2414.88232
121.45833	-9.20833	2552.27026
121.54167	-9.20833	2812.54395
121.62500	-9.20833	2805.96899
121.70833	-9.20833	2871.35010
121.79167	-9.20833	2949.81030
121.87500	-9.20833	3074.45410
121.95833	-9.20833	3101.79883
122.04167	-9.20833	3130.81641
122.12500	-9.20833	3262.49512
122.20833	-9.20833	3339.98438
122.29167	-9.20833	3290.93726
122.37500	-9.20833	3319.21558
122.45833	-9.20833	3298.50659
122.54167	-9.20833	3309.29321
122.62500	-9.20833	3313.89258
122.70833	-9.20833	3309.59741
122.79167	-9.20833	3305.21240
122.87500	-9.20833	3317.18408
122.95833	-9.20833	3326.91748
123.04167	-9.20833	3311.98730
123.12500	-9.20833	3311.21460
123.20833	-9.20833	3282.07593
123.29167	-9.20833	3290.23462
123.37500	-9.20833	3273.79639
123.45833	-9.20833	3215.68066
123.54167	-9.20833	3173.54102
123.62500	-9.20833	3102.51318
123.70833	-9.20833	3036.33057
123.79167	-9.20833	2981.02295
123.87500	-9.20833	2848.04565
123.95833	-9.20833	2238.86450
124.04167	-9.20833	1842.47205
124.12500	-9.20833	1781.00220
124.20833	-9.20833	683.06616
124.29167	-9.20833	398.64023
124.37500	-9.20833	0.00000
124.45833	-9.20833	0.00000
124.54167	-9.20833	0.00000
124.62500	-9.20833	0.00000
124.70833	-9.20833	0.00000
124.79167	-9.20833	0.00000
124.87500	-9.20833	0.00000
124.95833	-9.20833	0.00000
125.04167	-9.20833	0.00000
125.12500	-9.20833	0.00000
125.20833	-9.20833	0.00000
125.29167	-9.20833	0.00000
125.37500	-9.20833	0.00000
125.45833	-9.20833	0.00000
125.54167	-9.20833	0.00000
125.62500	-9.20833	0.00000
125.70833	-9.20833	21.40447
125.79167	-9.20833	299.27594
125.87500	-9.20833	753.31610
125.95833	-9.20833	600.15625
126.04167	-9.20833	810.45013
126.12500	-9.20833	902.88269
126.20833	-9.20833	1082.68665
126.29167	-9.20833	1130.01807
126.37500	-9.20833	1296.55542
126.45833	-9.20833	1378.94458
126.54167	-9.20833	1416.38574
126.62500	-9.20833	1468.68420
126.70833	-9.20833	1574.39685
126.79167	-9.20833	1657.96338
126.87500	-9.20833	1683.62756
126.95833	-9.20833	1712.81116
127.04167	-9.20833	1791.09045
127.12500	-9.20833	1962.22107
127.20833	-9.20833	2127.38501
127.29167	-9.20833	2251.26367
127.37500	-9.20833	2792.30566
127.45833	-9.20833	3132.16187
127.54167	-9.20833	3158.25049
127.62500	-9.20833	3121.50635
127.70833	-9.20833	2912.61621
127.79167	-9.20833	2574.10205
127.87500	-9.20833	2655.87500
127.95833	-9.20833	2690.92676
128.04167	-9.20833	2630.20093
128.12500	-9.20833	2373.25659
128.20833	-9.20833	2114.56738
128.29167	-9.20833	1778.40869
128.37500	-9.20833	1633.96252
128.45833	-9.20833	1562.72644
128.54167	-9.20833	1293.25342
128.62500	-9.20833	1435.16479
128.70833	-9.20833	1359.77100
128.79167	-9.20833	1180.05859
128.87500	-9.20833	1167.60938
128.95833	-9.20833	1061.04846
129.04167	-9.20833	1061.22778
129.12500	-9.20833	1053.40222
129.20833	-9.20833	974.61847
129.29167	-9.20833	913.73291
129.37500	-9.20833	839.08582
129.45833	-9.20833	789.24786
129.54167	-9.20833	754.40894
129.62500	-9.20833	733.62805
129.70833	-9.20833	747.13391
129.79167	-9.20833	675.61963
129.87500	-9.20833	669.43689
129.95833	-9.20833	610.90906
130.04167	-9.20833	566.49036
130.12500	-9.20833	582.34558
130.20833	-9.20833	635.63293
130.29167	-9.20833	564.86444
130.37500	-9.20833	542.63654
130.45833	-9.20833	484.92648
130.54167	-9.20833	462.92715
130.62500	-9.20833	454.61380
130.70833	-9.20833	468.94739
130.79167	-9.20833	439.74438
130.87500	-9.20833	406.15536
130.95833	-9.20833	363.62265
131.04167	-9.20833	309.87347
131.12500	-9.20833	299.26154
131.20833	-9.20833	292.45087
131.29167	-9.20833	289.44760
131.37500	-9.20833	263.14142
131.45833	-9.20833	244.63060
131.54167	-9.20833	226.51653
131.62500	-9.20833	216.86134
131.70833	-9.20833	213.84848
131.79167	-9.20833	213.87727
131.87500	-9.20833	214.31650
131.95833	-9.20833	209.33929
132.04167	-9.20833	198.43327
132.12500	-9.20833	186.26022
132.20833	-9.20833	182.61172
132.29167	-9.20833	182.12840
132.37500	-9.20833	182.61797
132.45833	-9.20833	183.31364
132.54167	-9.20833	190.12917
132.62500	-9.20833	199.92026
132.70833	-9.20833	197.86890
132.79167	-9.20833	182.41068
132.87500	-9.20833	173.64166
132.95833	-9.20833	175.73335
133.04167	-9.20833	192.59457
133.12500	-9.20833	199.52943
133.20833	-9.20833	185.68314
133.29167	-9.20833	162.85445
133.37500	-9.20833	140.29945
133.45833	-9.20833	143.61996
133.54167	-9.20833	163.97949
133.62500	-9.20833	158.44019
133.70833	-9.20833	153.07991
133.79167	-9.20833	147.55894
133.87500	-9.20833	137.27917
133.95833	-9.20833	141.29475
118.04167	-9.29167	1762.42432
118.12500	-9.29167	1689.04626
118.20833	-9.29167	1635.08069
118.29167	-9.29167	1546.21936
118.37500	-9.29167	1563.01477
118.45833	-9.29167	1587.11279
118.54167	-9.29167	1499.47278
118.62500	-9.29167	1494.19019
118.70833	-9.29167	1574.56592
118.79167	-9.29167	1327.82422
118.87500	-9.29167	1119.93201
118.95833	-9.29167	1003.33734
119.04167	-9.29167	973.27905
119.12500	-9.29167	937.59583
119.20833	-9.29167	783.82965
119.29167	-9.29167	701.84711
119.37500	-9.29167	777.32465
119.45833	-9.29167	613.29907
119.54167	-9.29167	398.02081
119.62500	-9.29167	361.09540
119.70833	-9.29167	426.66113
119.79167	-9.29167	413.12619
119.87500	-9.29167	272.26352
119.95833	-9.29167	182.28323
120.04167	-9.29167	391.91431
120.12500	-9.29167	501.65884
120.20833	-9.29167	589.20770
120.29167	-9.29167	668.14630
120.37500	-9.29167	720.45129
120.45833	-9.29167	986.06805
120.54167	-9.29167	1175.58044
120.62500	-9.29167	1324.32812
120.70833	-9.29167	1471.77844
120.79167	-9.29167	1763.07300
120.87500	-9.29167	1985.14014
120.95833	-9.29167	2068.00342
121.04167	-9.29167	2269.74390
121.12500	-9.29167	2278.33130
121.20833	-9.29167	2447.89355
121.29167	-9.29167	2526.43726
121.37500	-9.29167	2503.37842
121.45833	-9.29167	2593.70312
121.54167	-9.29167	2660.41626
121.62500	-9.29167	2888.70166
121.70833	-9.29167	2936.62476
121.79167	-9.29167	3016.60327
121.87500	-9.29167	3028.45898
121.95833	-9.29167	3100.62622
122.04167	-9.29167	3086.97559
122.12500	-9.29167	3301.45898
122.20833	-9.29167	3354.59668
122.29167	-9.29167	3269.42236
122.37500	-9.29167	3239.74731
122.45833	-9.29167	3272.00586
122.54167	-9.29167	3264.11768
122.62500	-9.29167	3286.11157
122.70833	-9.29167	3298.62207
122.79167	-9.29167	3305.42847
122.87500	-9.29167	3313.80737
122.95833	-9.29167	3274.19849
123.04167	-9.29167	3376.08228
123.12500	-9.29167	3328.61035
123.20833	-9.29167	3278.13452
123.29167	-9.29167	3221.43018
123.37500	-9.29167	3168.20215
123.45833	-9.29167	3084.57666
123.54167	-9.29167	2988.89771
123.62500	-9.29167	2825.47974
123.70833	-9.29167	2786.63867
123.79167	-9.29167	2642.85962
123.87500	-9.29167	2265.27002
123.95833	-9.29167	821.36890
124.04167	-9.29167	472.53763
124.12500	-9.29167	395.27792
124.20833	-9.29167	0.00000
124.29167	-9.29167	0.00000
124.37500	-9.29167	0.00000
124.45833	-9.29167	0.00000
124.54167	-9.29167	0.00000
124.62500	-9.29167	0.00000
124.70833	-9.29167	0.00000
124.79167	-9.29167	0.00000
124.87500	-9.29167	0.00000
124.95833	-9.29167	0.00000
125.04167	-9.29167	0.00000
125.12500	-9.29167	0.00000
125.20833	-9.29167	0.00000
125.29167	-9.29167	0.00000
125.37500	-9.29167	18.97811
125.45833	-9.29167	120.89365
125.54167	-9.29167	99.99473
125.62500	-9.29167	518.61133
125.70833	-9.29167	396.76065
125.79167	-9.29167	614.61823
125.87500	-9.29167	999.17426
125.95833	-9.29167	993.90106
126.04167	-9.29167	1058.27844
126.12500	-9.29167	1182.16516
126.20833	-9.29167	1208.72131
126.29167	-9.29167	1284.63696
126.37500	-9.29167	1414.68591
126.45833	-9.29167	1565.80139
126.54167	-9.29167	1600.29932
126.62500	-9.29167	1777.59119
126.70833	-9.29167	1843.79004
126.79167	-9.29167	1890.04907
126.87500	-9.29167	1954.96204
126.95833	-9.29167	2079.42627
127.04167	-9.29167	2274.68994
127.12500	-9.29167	2435.89331
127.20833	-9.29167	2688.01562
127.29167	-9.29167	2900.99512
127.37500	-9.29167	3001.78076
127.45833	-9.29167	3039.50488
127.54167	-9.29167	3015.03198
127.62500	-9.29167	2468.70386
127.70833	-9.29167	1950.59839
127.79167	-9.29167	1811.64270
127.87500	-9.29167	1950.92773
127.95833	-9.29167	2029.45154
128.04167	-9.29167	1998.46948
128.12500	-9.29167	1638.01807
128.20833	-9.29167	1436.96948
128.29167	-9.29167	1385.32703
128.37500	-9.29167	1194.27490
128.45833	-9.29167	1055.91748
128.54167	-9.29167	988.60455
128.62500	-9.29167	1007.26849
128.70833	-9.29167	973.35785
128.79167	-9.29167	869.30255
128.87500	-9.29167	804.10229
128.95833	-9.29167	756.87323
129.04167	-9.29167	749.36426
129.12500	-9.29167	790.23816
129.20833	-9.29167	766.99615
129.29167	-9.29167	693.93671
129.37500	-9.29167	666.18304
129.45833	-9.29167	656.93866
129.54167	-9.29167	644.54102
129.62500	-9.29167	658.19904
129.70833	-9.29167	639.64648
129.79167	-9.29167	578.97589
129.87500	-9.29167	575.53754
129.95833	-9.29167	561.95923
130.04167	-9.29167	525.34967
130.12500	-9.29167	500.51682
130.20833	-9.29167	531.84253
130.29167	-9.29167	482.76273
130.37500	-9.29167	461.66321
130.45833	-9.29167	414.38168
130.54167	-9.29167	394.38449
130.62500	-9.29167	394.90668
130.70833	-9.29167	401.96371
130.79167	-9.29167	384.30673
130.87500	-9.29167	362.94748
130.95833	-9.29167	337.06989
131.04167	-9.29167	315.53226
131.12500	-9.29167	302.70914
131.20833	-9.29167	283.84848
131.29167	-9.29167	264.96194
131.37500	-9.29167	227.36559
131.45833	-9.29167	204.15311
131.54167	-9.29167	195.12347
131.62500	-9.29167	193.03487
131.70833	-9.29167	195.61482
131.79167	-9.29167	198.18745
131.87500	-9.29167	197.18752
131.95833	-9.29167	188.65025
132.04167	-9.29167	181.36502
132.12500	-9.29167	181.58331
132.20833	-9.29167	178.92821
132.29167	-9.29167	169.69933
132.37500	-9.29167	167.76373
132.45833	-9.29167	164.28394
132.54167	-9.29167	159.83482
132.62500	-9.29167	157.25072
132.70833	-9.29167	156.95746
132.79167	-9.29167	156.10474
132.87500	-9.29167	148.73087
132.95833	-9.29167	149.81018
133.04167	-9.29167	156.16646
133.12500	-9.29167	165.90147
133.20833	-9.29167	164.10167
133.29167	-9.29167	148.40707
133.37500	-9.29167	141.00069
133.45833	-9.29167	148.26685
133.54167	-9.29167	163.19571
133.62500	-9.29167	153.36824
133.70833	-9.29167	150.99617
133.79167	-9.29167	137.04562
133.87500	-9.29167	137.97844
133.95833	-9.29167	137.92224
118.04167	-9.37500	1937.58044
118.12500	-9.37500	1952.60962
118.20833	-9.37500	1849.70667
118.29167	-9.37500	1601.49597
118.37500	-9.37500	1674.03589
118.45833	-9.37500	1630.68677
118.54167	-9.37500	1396.57410
118.62500	-9.37500	1421.57605
118.70833	-9.37500	1424.70203
118.79167	-9.37500	1188.29541
118.87500	-9.37500	937.98566
118.95833	-9.37500	733.86646
119.04167	-9.37500	599.36823
119.12500	-9.37500	379.21671
119.20833	-9.37500	160.67679
119.29167	-9.37500	76.56643
119.37500	-9.37500	167.47485
119.45833	-9.37500	61.99140
119.54167	-9.37500	43.61638
119.62500	-9.37500	0.00000
119.70833	-9.37500	118.36582
119.79167	-9.37500	163.31192
119.87500	-9.37500	0.00000
119.95833	-9.37500	0.00000
120.04167	-9.37500	148.39375
120.12500	-9.37500	362.36234
120.20833	-9.37500	479.86249
120.29167	-9.37500	513.35504
120.37500	-9.37500	631.05219
120.45833	-9.37500	974.90833
120.54167	-9.37500	1045.69702
120.62500	-9.37500	1107.36707
120.70833	-9.37500	1170.81824
120.79167	-9.37500	1589.31262
120.87500	-9.37500	1865.89893
120.95833	-9.37500	1944.58154
121.04167	-9.37500	2138.99268
121.12500	-9.37500	2301.59741
121.20833	-9.37500	2434.48022
121.29167	-9.37500	2525.97510
121.37500	-9.37500	2550.10840
121.45833	-9.37500	2640.86255
121.54167	-9.37500	2676.70703
121.62500	-9.37500	2800.29126
121.70833	-9.37500	2857.05420
121.79167	-9.37500	2927.49023
121.87500	-9.37500	2994.41699
121.95833	-9.37500	3127.11084
122.04167	-9.37500	3063.99097
122.12500	-9.37500	3162.36230
122.20833	-9.37500	3265.80151
122.29167	-9.37500	3256.24854
122.37500	-9.37500	3257.47290
122.45833	-9.37500	3292.87500
122.54167	-9.37500	3290.43237
122.62500	-9.37500	3299.67456
122.70833	-9.37500	3300.27637
122.79167	-9.37500	3229.21558
122.87500	-9.37500	3302.84106
122.95833	-9.37500	3314.31372
123.04167	-9.37500	3385.24072
123.12500	-9.37500	3297.30615
123.20833	-9.37500	3218.24023
123.29167	-9.37500	3132.04932
123.37500	-9.37500	3082.59424
123.45833	-9.37500	2942.22656
