lon,lat,thickness
120.91666666666664,-8.25,1400.0
121.0,-8.25,1404.0
121.08333333333331,-8.25,1408.0
121.16666666666664,-8.25,1412.0
121.25,-8.25,1415.0
121.33333333333331,-8.25,1419.0
121.41666666666664,-8.25,1422.0
121.5,-8.25,1425.0
121.58333333333331,-8.25,1428.0
121.66666666666664,-8.25,1431.0
121.75,-8.25,1433.0
121.83333333333331,-8.25,1436.0
121.91666666666664,-8.25,1439.0
122.0,-8.25,1441.0
122.08333333333331,-8.25,1443.0
122.16666666666664,-8.25,1445.0
122.25,-8.25,1447.0
122.33333333333331,-8.25,1449.0
122.41666666666664,-8.25,1451.0
122.5,-8.25,1453.0
122.58333333333331,-8.25,1454.0
122.66666666666664,-8.25,1455.0
122.75,-8.25,1457.0
122.83333333333331,-8.25,1459.0
123.0,-8.25,1461.0
123.08333333333331,-8.25,1462.0
123.25,-8.25,1502.5164
123.33333333333331,-8.25,1463.0
123.41666666666664,-8.25,1465.0
123.5,-8.25,628.0111
123.58333333333331,-8.25,1465.0
123.66666666666664,-8.25,1464.0
124.0,-8.25,1462.0
124.08333333333331,-8.25,1463.0
124.16666666666664,-8.25,1464.0
124.25,-8.25,1505.1672
124.33333333333331,-8.25,1460.0
124.41666666666664,-8.25,656.1085
124.5,-8.25,1460.0
125.16666666666664,-8.25,1444.0
125.25,-8.25,1443.0
125.33333333333331,-8.25,1441.0
125.41666666666664,-8.25,1440.0
125.5,-8.25,1438.0
125.66666666666664,-8.25,1433.0
125.75,-8.25,1431.0
125.83333333333331,-8.25,1429.0
125.91666666666664,-8.25,1427.0
126.0,-8.25,1425.0
126.08333333333331,-8.25,1422.0
126.16666666666664,-8.25,1420.0
126.25,-8.25,1417.0
126.33333333333331,-8.25,1415.0
126.41666666666664,-8.25,1412.0
126.5,-8.25,1410.0
126.58333333333331,-8.25,1407.0
126.66666666666664,-8.25,1404.0
126.75,-8.25,1402.0
126.83333333333331,-8.25,1399.0
126.91666666666664,-8.25,1397.0
127.0,-8.25,1394.0
127.08333333333331,-8.25,1390.0
127.16666666666664,-8.25,1387.0
127.25,-8.25,1385.0
127.33333333333331,-8.25,1382.0
127.41666666666664,-8.25,1378.0
127.5,-8.25,1374.0
127.58333333333331,-8.25,1371.0
127.66666666666664,-8.25,1368.0
127.75,-8.25,1364.0
127.83333333333331,-8.25,1360.0
127.91666666666664,-8.25,1357.0
128.08333333333331,-8.25,349.25546
128.16666666666663,-8.25,337.40198
128.25,-8.25,1343.0
128.33333333333331,-8.25,1340.0
128.41666666666663,-8.25,1337.0
128.5,-8.25,1334.0
128.58333333333331,-8.25,1329.0
128.66666666666663,-8.25,1326.0
128.75,-8.25,1321.0
128.83333333333331,-8.25,1319.0
128.91666666666663,-8.25,968.7154
129.0,-8.25,327.74048
129.08333333333331,-8.25,1306.0
129.16666666666663,-8.25,1302.0
129.25,-8.25,1299.0
129.33333333333331,-8.25,1295.0
129.41666666666663,-8.25,1291.0
129.5,-8.25,1287.0
129.58333333333331,-8.25,1283.0
129.66666666666663,-8.25,1279.0
129.75,-8.25,1275.0
129.83333333333331,-8.25,1271.0
129.91666666666663,-8.25,1267.0
130.0,-8.25,1263.0
130.08333333333331,-8.25,1259.0
130.16666666666663,-8.25,1254.0
130.25,-8.25,1250.0
130.33333333333331,-8.25,1246.0
130.41666666666663,-8.25,1242.0
130.5,-8.25,1238.0
130.58333333333331,-8.25,1234.0
130.66666666666663,-8.25,1230.0
130.75,-8.25,1225.0
130.83333333333331,-8.25,1221.0
131.0,-8.25,1212.0
131.08333333333331,-8.25,1208.0
131.16666666666663,-8.25,1204.0
131.25,-8.25,1200.0
131.33333333333331,-8.25,1196.0
131.41666666666663,-8.25,1191.0
131.5,-8.25,1187.0
131.58333333333331,-8.25,1183.0
131.66666666666663,-8.25,1179.0
131.75,-8.25,1174.0
131.83333333333331,-8.25,1170.0
131.91666666666663,-8.25,1166.0
132.0,-8.25,1162.0
132.08333333333331,-8.25,1157.0
132.16666666666663,-8.25,1153.0
132.25,-8.25,1149.0
132.33333333333331,-8.25,1145.0
132.41666666666663,-8.25,1140.0
132.5,-8.25,1136.0
132.58333333333331,-8.25,1132.0
132.66666666666663,-8.25,1128.0
132.75,-8.25,1124.0
132.83333333333331,-8.25,1119.0
132.91666666666663,-8.25,1115.0
133.0,-8.25,1111.0
133.08333333333331,-8.25,1107.0
133.16666666666663,-8.25,1103.0
133.25,-8.25,1098.0
133.33333333333331,-8.25,1094.0
133.41666666666663,-8.25,1090.0
133.5,-8.25,1086.0
133.58333333333331,-8.25,1082.0
133.66666666666663,-8.25,1078.0
133.75,-8.25,1074.0
133.83333333333331,-8.25,1070.0
133.91666666666663,-8.25,1066.0
134.0,-8.25,1062.0
118.16666666666664,-8.166666666666671,1255.0
118.25,-8.166666666666671,1259.0
118.33333333333331,-8.166666666666671,1263.0
118.41666666666664,-8.166666666666671,1268.0
118.5,-8.166666666666671,1273.0
118.58333333333331,-8.166666666666671,1279.0
118.66666666666664,-8.166666666666671,1285.0
118.75,-8.166666666666671,1290.0
118.83333333333331,-8.166666666666671,1295.0
118.91666666666664,-8.166666666666671,1300.0
119.0,-8.166666666666671,1304.0
119.16666666666664,-8.166666666666671,1317.0
119.25,-8.166666666666671,1320.0
119.33333333333331,-8.166666666666671,1324.0
119.41666666666664,-8.166666666666671,1330.0
119.5,-8.166666666666671,1335.0
119.58333333333331,-8.166666666666671,1341.0
119.66666666666664,-8.166666666666671,1346.0
119.75,-8.166666666666671,1351.0
119.83333333333331,-8.166666666666671,1356.0
119.91666666666664,-8.166666666666671,1362.0
120.0,-8.166666666666671,1367.0
120.08333333333331,-8.166666666666671,1372.0
120.16666666666664,-8.166666666666671,1377.0
120.25,-8.166666666666671,1382.0
120.33333333333331,-8.166666666666671,1386.0
120.41666666666664,-8.166666666666671,1391.0
120.5,-8.166666666666671,1395.0
120.58333333333331,-8.166666666666671,1400.0
120.66666666666664,-8.166666666666671,1404.0
120.75,-8.166666666666671,1408.0
120.83333333333331,-8.166666666666671,1412.0
120.91666666666664,-8.166666666666671,1416.0
121.0,-8.166666666666671,1420.0
121.08333333333331,-8.166666666666671,1424.0
121.16666666666664,-8.166666666666671,1427.0
121.25,-8.166666666666671,1430.0
121.33333333333331,-8.166666666666671,1433.0
121.41666666666664,-8.166666666666671,1436.0
121.5,-8.166666666666671,1439.0
121.58333333333331,-8.166666666666671,1442.0
121.66666666666664,-8.166666666666671,1444.0
121.75,-8.166666666666671,1447.0
121.83333333333331,-8.166666666666671,1449.0
121.91666666666664,-8.166666666666671,1452.0
122.0,-8.166666666666671,1454.0
122.08333333333331,-8.166666666666671,1456.0
122.16666666666664,-8.166666666666671,1458.0
122.25,-8.166666666666671,1460.0
122.33333333333331,-8.166666666666671,1461.0
122.41666666666664,-8.166666666666671,1463.0
122.5,-8.166666666666671,1464.0
122.58333333333331,-8.166666666666671,1465.0
122.66666666666664,-8.166666666666671,1467.0
122.75,-8.166666666666671,1468.0
123.0,-8.166666666666671,1472.0
123.08333333333331,-8.166666666666671,1473.0
123.16666666666664,-8.166666666666671,1475.0
123.25,-8.166666666666671,1475.0
123.33333333333331,-8.166666666666671,1473.0
123.41666666666664,-8.166666666666671,1472.0
123.5,-8.166666666666671,1474.0
123.58333333333331,-8.166666666666671,1473.0
123.66666666666664,-8.166666666666671,1473.0
123.75,-8.166666666666671,1473.0
123.83333333333331,-8.166666666666671,1472.0
123.91666666666664,-8.166666666666671,1471.0
124.0,-8.166666666666671,1471.0
124.08333333333331,-8.166666666666671,1470.0
124.16666666666664,-8.166666666666671,1469.0
124.25,-8.166666666666671,1470.0
124.33333333333331,-8.166666666666671,1468.0
124.41666666666664,-8.166666666666671,1469.0
124.66666666666664,-8.166666666666671,1489.1575
124.75,-8.166666666666671,1472.2145
124.83333333333331,-8.166666666666671,1463.0
125.16666666666664,-8.166666666666671,1452.0
125.25,-8.166666666666671,1450.0
125.33333333333331,-8.166666666666671,1448.0
125.41666666666664,-8.166666666666671,1446.0
125.5,-8.166666666666671,1445.0
125.58333333333331,-8.166666666666671,1443.0
125.66666666666664,-8.166666666666671,1440.0
125.75,-8.166666666666671,1438.0
125.83333333333331,-8.166666666666671,1436.0
125.91666666666664,-8.166666666666671,1434.0
126.0,-8.166666666666671,1431.0
126.08333333333331,-8.166666666666671,1428.0
126.16666666666664,-8.166666666666671,1426.0
126.25,-8.166666666666671,1423.0
126.33333333333331,-8.166666666666671,1420.0
126.41666666666664,-8.166666666666671,1418.0
126.5,-8.166666666666671,1415.0
126.58333333333331,-8.166666666666671,1412.0
126.66666666666664,-8.166666666666671,1409.0
126.75,-8.166666666666671,1406.0
126.83333333333331,-8.166666666666671,1403.0
126.91666666666664,-8.166666666666671,1401.0
127.0,-8.166666666666671,1398.0
127.08333333333331,-8.166666666666671,1394.0
127.16666666666664,-8.166666666666671,1390.0
127.25,-8.166666666666671,1388.0
127.33333333333331,-8.166666666666671,1385.0
127.41666666666664,-8.166666666666671,1382.0
127.5,-8.166666666666671,1379.0
127.58333333333331,-8.166666666666671,1375.0
127.66666666666664,-8.166666666666671,293.39023
127.75,-8.166666666666671,1369.0
127.83333333333331,-8.166666666666671,265.88092
128.16666666666663,-8.166666666666671,1351.0
128.25,-8.166666666666671,1347.0
128.33333333333331,-8.166666666666671,1344.0
128.41666666666663,-8.166666666666671,1340.0
128.5,-8.166666666666671,1336.0
128.58333333333331,-8.166666666666671,1332.0
128.66666666666663,-8.166666666666671,1330.0
128.75,-8.166666666666671,234.33075
128.83333333333331,-8.166666666666671,1321.0
128.91666666666663,-8.166666666666671,1318.0
129.0,-8.166666666666671,1314.0
129.08333333333331,-8.166666666666671,1309.0
129.16666666666663,-8.166666666666671,1305.0
129.25,-8.166666666666671,1301.0
129.33333333333331,-8.166666666666671,1297.0
129.41666666666663,-8.166666666666671,1293.0
129.5,-8.166666666666671,1289.0
129.58333333333331,-8.166666666666671,1285.0
129.66666666666663,-8.166666666666671,1281.0
129.75,-8.166666666666671,1278.0
129.83333333333331,-8.166666666666671,242.85756
129.91666666666663,-8.166666666666671,1268.0
130.0,-8.166666666666671,1264.0
130.08333333333331,-8.166666666666671,1260.0
130.16666666666663,-8.166666666666671,1256.0
130.25,-8.166666666666671,1252.0
130.33333333333331,-8.166666666666671,1248.0
130.41666666666663,-8.166666666666671,1244.0
130.5,-8.166666666666671,1239.0
130.58333333333331,-8.166666666666671,1235.0
130.66666666666663,-8.166666666666671,1231.0
130.75,-8.166666666666671,1227.0
130.83333333333331,-8.166666666666671,1222.0
130.91666666666663,-8.166666666666671,1219.0
131.16666666666663,-8.166666666666671,1206.0
131.25,-8.166666666666671,1201.0
131.33333333333331,-8.166666666666671,1196.0
131.41666666666663,-8.166666666666671,1192.0
131.5,-8.166666666666671,1188.0
131.58333333333331,-8.166666666666671,1184.0
131.66666666666663,-8.166666666666671,1179.0
131.75,-8.166666666666671,1175.0
131.83333333333331,-8.166666666666671,1171.0
131.91666666666663,-8.166666666666671,1166.0
132.0,-8.166666666666671,1162.0
132.08333333333331,-8.166666666666671,1158.0
132.16666666666663,-8.166666666666671,1153.0
132.25,-8.166666666666671,1149.0
132.33333333333331,-8.166666666666671,1145.0
132.41666666666663,-8.166666666666671,1140.0
132.5,-8.166666666666671,1136.0
132.58333333333331,-8.166666666666671,1132.0
132.66666666666663,-8.166666666666671,1128.0
132.75,-8.166666666666671,1123.0
132.83333333333331,-8.166666666666671,1119.0
132.91666666666663,-8.166666666666671,1115.0
133.0,-8.166666666666671,1111.0
133.08333333333331,-8.166666666666671,1106.0
133.16666666666663,-8.166666666666671,1102.0
133.25,-8.166666666666671,1098.0
133.33333333333331,-8.166666666666671,1094.0
133.41666666666663,-8.166666666666671,1090.0
133.5,-8.166666666666671,1086.0
133.58333333333331,-8.166666666666671,1081.0
133.66666666666663,-8.166666666666671,1077.0
133.75,-8.166666666666671,1073.0
133.83333333333331,-8.166666666666671,1069.0
133.91666666666663,-8.166666666666671,1065.0
134.0,-8.166666666666671,1061.0
118.0,-8.083333333333343,1272.0
118.08333333333331,-8.083333333333343,1275.0
118.16666666666664,-8.083333333333343,1279.0
118.25,-8.083333333333343,1282.0
118.33333333333331,-8.083333333333343,1287.0
118.41666666666664,-8.083333333333343,1291.0
118.5,-8.083333333333343,1296.0
118.58333333333331,-8.083333333333343,1300.0
118.66666666666664,-8.083333333333343,1305.0
118.75,-8.083333333333343,1310.0
118.83333333333331,-8.083333333333343,1315.0
118.91666666666664,-8.083333333333343,1320.0
119.0,-8.083333333333343,1327.0
119.08333333333331,-8.083333333333343,1336.0
119.16666666666664,-8.083333333333343,1338.0
119.25,-8.083333333333343,1341.0
119.33333333333331,-8.083333333333343,1346.0
119.41666666666664,-8.083333333333343,1351.0
119.5,-8.083333333333343,1356.0
119.58333333333331,-8.083333333333343,1361.0
119.66666666666664,-8.083333333333343,1366.0
119.75,-8.083333333333343,1371.0
119.83333333333331,-8.083333333333343,1376.0
119.91666666666664,-8.083333333333343,1381.0
120.0,-8.083333333333343,1386.0
120.08333333333331,-8.083333333333343,1390.0
120.16666666666664,-8.083333333333343,1395.0
120.25,-8.083333333333343,1400.0
120.33333333333331,-8.083333333333343,1405.0
120.41666666666664,-8.083333333333343,1409.0
120.5,-8.083333333333343,1413.0
120.58333333333331,-8.083333333333343,1417.0
120.66666666666664,-8.083333333333343,1421.0
120.75,-8.083333333333343,1424.0
120.83333333333331,-8.083333333333343,1428.0
120.91666666666664,-8.083333333333343,1432.0
121.0,-8.083333333333343,1435.0
121.08333333333331,-8.083333333333343,1439.0
121.16666666666664,-8.083333333333343,1442.0
121.25,-8.083333333333343,1445.0
121.33333333333331,-8.083333333333343,1448.0
121.41666666666664,-8.083333333333343,1451.0
121.5,-8.083333333333343,1453.0
121.58333333333331,-8.083333333333343,1455.9999
121.66666666666664,-8.083333333333343,1458.0
121.75,-8.083333333333343,1461.0
121.83333333333331,-8.083333333333343,1463.0
121.91666666666664,-8.083333333333343,1465.0
122.0,-8.083333333333343,1467.0
122.08333333333331,-8.083333333333343,1469.0
122.16666666666664,-8.083333333333343,1470.0
122.25,-8.083333333333343,1472.0
122.33333333333331,-8.083333333333343,1474.0
122.41666666666664,-8.083333333333343,1475.0
122.5,-8.083333333333343,1476.0
122.58333333333331,-8.083333333333343,1477.0
122.66666666666664,-8.083333333333343,1478.0
122.75,-8.083333333333343,1480.0
122.83333333333331,-8.083333333333343,1483.0
122.91666666666664,-8.083333333333343,1484.0
123.0,-8.083333333333343,1482.0
123.08333333333331,-8.083333333333343,1482.0
123.16666666666664,-8.083333333333343,1482.0
123.25,-8.083333333333343,1482.0
123.33333333333331,-8.083333333333343,1482.0
123.41666666666664,-8.083333333333343,1482.0
123.5,-8.083333333333343,1482.0
123.58333333333331,-8.083333333333343,1480.9999
123.66666666666664,-8.083333333333343,1480.9999
123.75,-8.083333333333343,1480.9999
123.83333333333331,-8.083333333333343,1480.9999
123.91666666666664,-8.083333333333343,1480.0
124.0,-8.083333333333343,1479.0
124.08333333333331,-8.083333333333343,1478.0
124.16666666666664,-8.083333333333343,1477.0
124.25,-8.083333333333343,1476.0
124.33333333333331,-8.083333333333343,1475.0
124.41666666666664,-8.083333333333343,1474.0
124.5,-8.083333333333343,1475.0
124.58333333333331,-8.083333333333343,1474.0
124.66666666666664,-8.083333333333343,1473.0
124.75,-8.083333333333343,1471.0
124.83333333333331,-8.083333333333343,1468.0
124.91666666666664,-8.083333333333343,1466.0
125.0,-8.083333333333343,1466.0
125.08333333333331,-8.083333333333343,1464.0
125.16666666666664,-8.083333333333343,1460.0
125.25,-8.083333333333343,1457.0
125.33333333333331,-8.083333333333343,1455.0
125.41666666666664,-8.083333333333343,1453.0
125.5,-8.083333333333343,1451.0
125.58333333333331,-8.083333333333343,1449.0
125.66666666666664,-8.083333333333343,1447.0
125.75,-8.083333333333343,1445.0
125.83333333333331,-8.083333333333343,1442.0
125.91666666666664,-8.083333333333343,1440.0
126.0,-8.083333333333343,1438.0
126.08333333333331,-8.083333333333343,1435.0
126.16666666666664,-8.083333333333343,1433.0
126.25,-8.083333333333343,1430.0
126.33333333333331,-8.083333333333343,1426.0
126.41666666666664,-8.083333333333343,1423.0
126.5,-8.083333333333343,1420.0
126.58333333333331,-8.083333333333343,1417.0
126.66666666666664,-8.083333333333343,1414.0
126.75,-8.083333333333343,1411.0
126.83333333333331,-8.083333333333343,1408.0
126.91666666666664,-8.083333333333343,1405.0
127.0,-8.083333333333343,1402.0
127.08333333333331,-8.083333333333343,1400.0
127.16666666666664,-8.083333333333343,1396.1023
127.25,-8.083333333333343,1392.0
127.33333333333331,-8.083333333333343,1389.0
127.41666666666664,-8.083333333333343,1386.0
127.5,-8.083333333333343,1383.0
127.58333333333331,-8.083333333333343,1379.0
127.66666666666664,-8.083333333333343,1376.0
127.75,-8.083333333333343,1373.0
127.83333333333331,-8.083333333333343,1371.0
127.91666666666664,-8.083333333333343,1367.0
128.0,-8.083333333333343,1363.0
128.08333333333331,-8.083333333333343,1359.0
128.16666666666663,-8.083333333333343,1355.0
128.25,-8.083333333333343,1351.0
128.33333333333331,-8.083333333333343,1347.0
128.41666666666663,-8.083333333333343,1343.0
128.5,-8.083333333333343,1340.0
128.58333333333331,-8.083333333333343,1336.0
128.66666666666663,-8.083333333333343,1332.0
128.75,-8.083333333333343,1329.0
128.83333333333331,-8.083333333333343,1324.0
128.91666666666663,-8.083333333333343,1320.0
129.0,-8.083333333333343,1316.0
129.08333333333331,-8.083333333333343,1312.0
129.16666666666663,-8.083333333333343,1308.0
129.25,-8.083333333333343,1304.0
129.33333333333331,-8.083333333333343,1300.0
129.41666666666663,-8.083333333333343,1296.0
129.5,-8.083333333333343,1292.0
129.58333333333331,-8.083333333333343,1288.0
129.66666666666663,-8.083333333333343,1283.0
129.75,-8.083333333333343,1279.0
129.83333333333331,-8.083333333333343,1275.0
129.91666666666663,-8.083333333333343,1270.0
130.0,-8.083333333333343,1266.0
130.08333333333331,-8.083333333333343,1262.0
130.16666666666663,-8.083333333333343,1258.0
130.25,-8.083333333333343,1254.0
130.33333333333331,-8.083333333333343,1250.0
130.41666666666663,-8.083333333333343,1245.0
130.5,-8.083333333333343,1241.0
130.58333333333331,-8.083333333333343,1236.0
130.66666666666663,-8.083333333333343,1232.0
130.75,-8.083333333333343,1228.0
130.83333333333331,-8.083333333333343,1224.0
130.91666666666663,-8.083333333333343,1220.0
131.0,-8.083333333333343,1216.0
131.08333333333331,-8.083333333333343,1211.0
131.16666666666663,-8.083333333333343,1207.0
131.25,-8.083333333333343,1202.0
131.33333333333331,-8.083333333333343,1197.0
131.41666666666663,-8.083333333333343,1193.0
131.5,-8.083333333333343,1189.0
131.58333333333331,-8.083333333333343,1184.0
131.66666666666663,-8.083333333333343,1180.0
131.75,-8.083333333333343,1176.0
131.83333333333331,-8.083333333333343,1171.0
131.91666666666663,-8.083333333333343,1167.0
132.0,-8.083333333333343,1162.0
132.08333333333331,-8.083333333333343,1158.0
132.16666666666663,-8.083333333333343,1154.0
132.25,-8.083333333333343,1149.0
132.33333333333331,-8.083333333333343,1145.0
132.41666666666663,-8.083333333333343,1140.0
132.5,-8.083333333333343,1136.0
132.58333333333331,-8.083333333333343,1132.0
132.66666666666663,-8.083333333333343,1128.0
132.75,-8.083333333333343,1123.0
132.83333333333331,-8.083333333333343,1119.0
132.91666666666663,-8.083333333333343,1115.0
133.0,-8.083333333333343,1110.0
133.08333333333331,-8.083333333333343,1106.0
133.16666666666663,-8.083333333333343,1102.0
133.25,-8.083333333333343,1098.0
133.33333333333331,-8.083333333333343,1093.0
133.41666666666663,-8.083333333333343,1089.0
133.5,-8.083333333333343,1085.0
133.58333333333331,-8.083333333333343,1081.0
133.66666666666663,-8.083333333333343,1077.0
133.75,-8.083333333333343,1072.0
133.83333333333331,-8.083333333333343,1068.0
133.91666666666663,-8.083333333333343,1064.0
134.0,-8.083333333333343,1060.0
118.0,-8.0,1295.0
118.08333333333331,-8.0,1298.0
118.16666666666664,-8.0,1302.0
118.25,-8.0,1305.0
118.33333333333331,-8.0,1310.0
118.41666666666664,-8.0,1314.0
118.5,-8.0,1319.0
118.58333333333331,-8.0,1323.0
118.66666666666664,-8.0,1328.0
118.75,-8.0,1333.0
118.83333333333331,-8.0,1338.0
118.91666666666664,-8.0,1342.0
119.0,-8.0,1348.0
119.08333333333331,-8.0,1353.0
119.16666666666664,-8.0,1358.0
119.25,-8.0,1362.0
119.33333333333331,-8.0,1367.0
119.41666666666664,-8.0,1372.0
119.5,-8.0,1377.0
119.58333333333331,-8.0,1381.0
119.66666666666664,-8.0,1386.0
119.75,-8.0,1391.0
119.83333333333331,-8.0,1396.0
119.91666666666664,-8.0,1400.0
120.0,-8.0,1405.0
120.08333333333331,-8.0,1409.0
120.16666666666664,-8.0,1413.0
120.25,-8.0,1418.0
120.33333333333331,-8.0,1422.0
120.41666666666664,-8.0,1426.0
120.5,-8.0,1430.0
120.58333333333331,-8.0,1434.0
120.66666666666664,-8.0,1437.0
120.75,-8.0,1441.0
120.83333333333331,-8.0,1444.0
120.91666666666664,-8.0,1448.0
121.0,-8.0,1451.0
121.08333333333331,-8.0,1454.0
121.16666666666664,-8.0,1457.0
121.25,-8.0,1460.0
121.33333333333331,-8.0,1463.0
121.41666666666664,-8.0,1465.0
121.5,-8.0,1468.0
121.58333333333331,-8.0,1470.0
121.66666666666664,-8.0,1472.0
121.75,-8.0,1474.0
121.83333333333331,-8.0,1476.0
121.91666666666664,-8.0,1478.0
122.0,-8.0,1480.0
122.08333333333331,-8.0,1482.0
122.16666666666664,-8.0,1483.0
122.25,-8.0,1485.0
122.33333333333331,-8.0,1486.0
122.41666666666664,-8.0,1487.0
122.5,-8.0,1488.0
122.58333333333331,-8.0,1489.0
122.66666666666664,-8.0,1490.0
122.75,-8.0,1491.0
122.83333333333331,-8.0,1492.0
122.91666666666664,-8.0,1492.0
123.0,-8.0,1492.0
123.08333333333331,-8.0,1492.0
123.16666666666664,-8.0,1492.0
123.25,-8.0,1492.0
123.33333333333331,-8.0,1492.0
123.41666666666664,-8.0,1492.0
123.5,-8.0,1491.0
123.58333333333331,-8.0,1491.0
123.66666666666664,-8.0,1490.0
123.75,-8.0,1490.0
123.83333333333331,-8.0,1489.0
123.91666666666664,-8.0,1488.0
124.0,-8.0,1487.0
124.08333333333331,-8.0,1486.0
124.16666666666664,-8.0,1485.0
124.25,-8.0,1484.0
124.33333333333331,-8.0,1483.0
124.41666666666664,-8.0,1482.0
124.5,-8.0,1481.0
124.58333333333331,-8.0,1479.0
124.66666666666664,-8.0,1478.0
124.75,-8.0,1476.0
124.83333333333331,-8.0,1474.0
124.91666666666664,-8.0,1472.0
125.0,-8.0,1471.0
125.08333333333331,-8.0,1469.0
125.16666666666664,-8.0,1466.0
125.25,-8.0,1464.0
125.33333333333331,-8.0,1462.0
125.41666666666664,-8.0,1460.0
125.5,-8.0,1457.0
125.58333333333331,-8.0,1455.0
125.66666666666664,-8.0,1453.0
125.75,-8.0,821.0867
125.83333333333331,-8.0,1449.0
125.91666666666664,-8.0,1447.0
126.0,-8.0,1444.0
126.08333333333331,-8.0,1442.0
126.16666666666664,-8.0,1439.0
126.25,-8.0,1436.0
126.33333333333331,-8.0,1433.0
126.41666666666664,-8.0,1430.0
126.5,-8.0,1427.0
126.58333333333331,-8.0,1424.0
126.66666666666664,-8.0,1420.0
126.75,-8.0,1416.0
126.83333333333331,-8.0,1413.0
126.91666666666664,-8.0,1410.0
127.0,-8.0,1407.0
127.08333333333331,-8.0,1404.0
127.16666666666664,-8.0,1402.0
127.25,-8.0,1397.0
127.33333333333331,-8.0,1394.0
127.41666666666664,-8.0,1390.0
127.5,-8.0,1387.0
127.58333333333331,-8.0,1384.0
127.66666666666664,-8.0,1380.0
127.75,-8.0,1377.0
127.83333333333331,-8.0,1373.0
127.91666666666664,-8.0,1370.0
128.0,-8.0,1366.0
128.08333333333331,-8.0,1362.0
128.16666666666663,-8.0,1358.0
128.25,-8.0,1354.0
128.33333333333331,-8.0,1350.0
128.41666666666663,-8.0,1347.0
128.5,-8.0,1343.0
128.58333333333331,-8.0,1339.0
128.66666666666663,-8.0,1335.0
128.75,-8.0,1331.0
128.83333333333331,-8.0,1327.0
128.91666666666663,-8.0,1323.0
129.0,-8.0,1319.0
129.08333333333331,-8.0,1315.0
129.16666666666663,-8.0,1311.0
129.25,-8.0,1307.0
129.33333333333331,-8.0,1302.0
129.41666666666663,-8.0,1298.0
129.5,-8.0,1294.0
129.58333333333331,-8.0,1291.0
129.83333333333331,-8.0,1275.0
129.91666666666663,-8.0,1272.0
130.0,-8.0,1268.0
130.08333333333331,-8.0,1264.0
130.16666666666663,-8.0,1260.0
130.25,-8.0,1256.0
130.33333333333331,-8.0,1251.0
130.41666666666663,-8.0,1247.0
130.5,-8.0,1242.0
130.58333333333331,-8.0,1238.0
130.66666666666663,-8.0,1234.0
130.75,-8.0,1229.0
130.83333333333331,-8.0,1225.0
130.91666666666663,-8.0,1220.0
131.0,-8.0,1217.0
131.08333333333331,-8.0,1212.0
131.16666666666663,-8.0,1208.0
131.25,-8.0,1203.0
131.33333333333331,-8.0,1198.0
131.41666666666663,-8.0,1193.0
131.5,-8.0,1189.0
131.58333333333331,-8.0,1185.0
131.66666666666663,-8.0,1180.0
131.75,-8.0,1176.0
131.83333333333331,-8.0,1172.0
131.91666666666663,-8.0,1167.0
132.0,-8.0,1163.0
132.08333333333331,-8.0,1158.0
132.16666666666663,-8.0,1154.0
132.25,-8.0,1150.0
132.33333333333331,-8.0,1145.0
132.41666666666663,-8.0,1141.0
132.5,-8.0,1136.0
132.58333333333331,-8.0,1132.0
132.66666666666663,-8.0,1128.0
132.75,-8.0,1123.0
132.83333333333331,-8.0,1119.0
132.91666666666663,-8.0,1114.0
133.0,-8.0,1110.0
133.08333333333331,-8.0,1106.0
133.16666666666663,-8.0,1102.0
133.25,-8.0,1097.0
133.33333333333331,-8.0,1093.0
133.41666666666663,-8.0,1089.0
133.5,-8.0,1084.0
133.58333333333331,-8.0,1080.0
133.66666666666663,-8.0,1076.0
133.75,-8.0,1072.0
133.83333333333331,-8.0,1068.0
133.91666666666663,-8.0,1063.0
134.0,-8.0,1059.0
118.0,-7.916666666666671,1316.0
118.08333333333331,-7.916666666666671,1321.0
118.16666666666664,-7.916666666666671,1325.0
118.25,-7.916666666666671,1329.0
118.33333333333331,-7.916666666666671,1333.0
118.41666666666664,-7.916666666666671,1338.0
118.5,-7.916666666666671,1342.0
118.58333333333331,-7.916666666666671,1346.0
118.66666666666664,-7.916666666666671,1351.0
118.75,-7.916666666666671,1356.0
118.83333333333331,-7.916666666666671,1360.0
118.91666666666664,-7.916666666666671,1365.0
119.0,-7.916666666666671,1370.0
119.08333333333331,-7.916666666666671,1374.0
119.16666666666664,-7.916666666666671,1379.0
119.25,-7.916666666666671,1384.0
119.33333333333331,-7.916666666666671,1388.0
119.41666666666664,-7.916666666666671,1393.0
119.5,-7.916666666666671,1397.0
119.58333333333331,-7.916666666666671,1402.0
119.66666666666664,-7.916666666666671,1406.0
119.75,-7.916666666666671,1411.0
119.83333333333331,-7.916666666666671,1415.0
119.91666666666664,-7.916666666666671,1420.0
120.0,-7.916666666666671,1424.0
120.08333333333331,-7.916666666666671,1428.0
120.16666666666664,-7.916666666666671,1433.0
120.25,-7.916666666666671,1436.0
120.33333333333331,-7.916666666666671,1440.0
120.41666666666664,-7.916666666666671,1444.0
120.5,-7.916666666666671,1447.0
120.58333333333331,-7.916666666666671,1451.0
120.66666666666664,-7.916666666666671,1454.0
120.75,-7.916666666666671,1458.0
120.83333333333331,-7.916666666666671,1461.0
120.91666666666664,-7.916666666666671,1464.0
