lon,lat,faa_mGal,depth,KoreksigB,DeltaGB_mGal
130.125,-8.375,-56.8131,-476.86,-32.79448484729965,-24.01861515270035
130.2083,-8.375,-39.7244,-296.08,-20.361932377612884,-19.36246762238712
130.2917,-8.375,-39.5063,-317.64,-21.84465077149742,-17.661649228502583
130.375,-8.375,-38.4051,-375.33,-25.81209159446583,-12.593008405534167
130.4583,-8.375,-26.682,-323.11,-22.22083210797926,-4.46116789202074
130.5417,-8.375,-17.0294,-196.94,-13.54390354784883,-3.4854964521511693
130.625,-8.375,-10.5396,-48.21,-3.3154848687000715,-7.2241151312999285
130.7083,-8.375,-12.3757,-49.91,-3.432396801427516,-8.943303198572483
130.7917,-8.375,-8.2147,-49.39,-3.396635504357945,-4.818064495642055
130.875,-8.375,6.7363,-174.51,-12.001353753097893,18.737653753097895
130.9583,-8.375,-3.362,-228.12,-15.688205937520438,12.326205937520438
131.0417,-8.375,-10.5964,-362.54,-24.932501230004647,14.336101230004648
131.125,-8.375,-35.8634,-1063.92,-73.16761380434309,37.30421380434309
131.2083,-8.375,-59.6868,-1430.39,-98.37038791412353,38.68358791412353
131.2917,-8.375,-61.3817,-1482.98,-101.9870929389096,40.605392938909596
131.375,-8.375,-51.9244,-1361.03,-93.60038105884377,41.67598105884377
131.4583,-8.375,-43.005,-1159.62,-79.74906789964689,36.744067899646886
131.5417,-8.375,-36.8234,-1120.87,-77.08416355071247,40.260763550712475
131.625,-8.375,-30.3091,-983.93,-67.66656351089112,37.35746351089112
131.7083,-8.375,-18.2511,-844.96,-58.10935686904817,39.85825686904817
131.7917,-8.375,-7.6963,-742.22,-51.04374982880247,43.34744982880247
131.875,-8.375,-0.2318,-650.36,-44.72637915801241,44.494579158012414
131.9583,-8.375,2.8141,-578.97,-39.816765700711066,42.63086570071107
132.0417,-8.375,7.3603,-557.21,-38.32029296179977,45.680592961799775
132.125,-8.375,10.0382,-549.42,-37.78456122300753,47.82276122300753
132.2083,-8.375,12.4977,-491.77,-33.81987126904447,46.31757126904447
132.2917,-8.375,16.7403,-443.56,-30.5043864003444,47.244686400344406
132.375,-8.375,23.0525,-388.33,-26.706124021205117,49.758624021205115
132.4583,-8.375,18.6011,-427.62,-29.408165101711774,48.009265101711776
132.5417,-8.375,25.6576,-387.35,-26.638727730574004,52.296327730574006
132.625,-8.375,36.5748,-314.39,-21.6211426648126,58.195942664812605
132.7083,-8.375,42.7269,-273.69,-18.8221334518673,61.5490334518673
132.7917,-8.375,47.9226,-251.3,-17.282334526121716,65.20493452612172
132.875,-8.375,53.0708,-221.3,-15.219182772107983,68.28998277210798
132.9583,-8.375,58.8921,-192.47,-13.236493936500782,72.12859393650078
133.0417,-8.375,61.0708,-165.66,-11.392723985663842,72.46352398566384
133.125,-8.375,66.1627,-171.44,-11.790224556937154,77.95292455693715
133.2083,-8.375,67.3319,-136.18,-9.36533352871968,76.69723352871968
133.2917,-8.375,62.145,-124.9,-8.589588469210515,70.73458846921052
133.375,-8.375,54.7992,-125.62,-8.639104111306844,63.43830411130684
133.4583,-8.375,51.1233,-130.12,-8.948576874408905,60.07187687440891
133.5417,-8.375,47.6374,-123.33,-8.481616860750462,56.11901686075046
133.625,-8.375,38.9412,-143.78,-9.887998639736491,48.82919863973649
133.7083,-8.375,33.6065,-154.91,-10.653427940475586,44.259927940475585
133.7917,-8.375,32.509,-145.41,-10.000096551704571,42.50909655170457
133.875,-8.375,32.6608,-136.76,-9.405221129297278,42.06602112929728
118.0417,-8.4583,72.1918,-51.46,-3.5389929753848928,75.73079297538489
119.125,-8.4583,84.4715,-81.32,-5.592516687879896,90.0640166878799
119.2083,-8.4583,83.3484,-136.94,-9.41760003982136,92.76600003982136
119.2917,-8.4583,106.1233,-25.97,-1.7860017017245562,107.90930170172456
119.375,-8.4583,109.039,-173.29,-11.917452248434667,120.95645224843467
119.5417,-8.4583,126.7408,-61.56,-4.233587399236184,130.97438739923618
119.625,-8.4583,109.0081,-109.55,-7.5339424884068205,116.54204248840682
119.7083,-8.4583,109.3723,-81.66,-5.615899074425385,114.98819907442538
119.7917,-8.4583,113.0291,-55.68,-3.829209655449491,116.85830965544949
121.2917,-8.4583,95.6114,-87.86,-6.04228377025489,101.6536837702549
121.375,-8.4583,86.483,-457.0,-31.428678386142558,117.91167838614257
121.4583,-8.4583,57.2019,-900.25,-61.91174555169548,119.11364555169548
121.5417,-8.4583,56.9685,-803.59,-55.26427060026323,112.23277060026322
121.625,-8.4583,70.1002,-465.32,-32.000859139255695,102.1010591392557
121.7083,-8.4583,59.7924,-569.0,-39.13111160112717,98.92351160112716
121.7917,-8.4583,49.8544,-755.01,-51.923340193263655,101.77774019326365
121.875,-8.4583,59.1813,-560.52,-38.547927371992614,97.72922737199261
121.9583,-8.4583,72.1982,-50.63,-3.481912443523846,75.68011244352384
122.0417,-8.4583,51.3347,-79.06,-5.437092589077529,56.77179258907753
122.125,-8.4583,82.9146,-390.66,-26.866362140766853,109.78096214076685
122.2083,-8.4583,76.2928,-717.36,-49.33408474197642,125.62688474197643
122.2917,-8.4583,59.989,-551.08,-37.89872228672963,97.88772228672963
122.4583,-8.4583,134.8497,-25.71,-1.7681210531897706,136.61782105318977
122.875,-8.4583,109.7173,-73.59,-5.060911252595691,114.77821125259568
123.125,-8.4583,110.7849,-68.87,-4.736308709964197,115.52120870996418
123.2083,-8.4583,83.5493,-145.1,-9.978777316913096,93.5280773169131
123.625,-8.4583,87.8927,-604.87,-41.597953381676255,129.49065338167625
123.7083,-8.4583,55.0828,-619.61,-42.611648610148336,97.69444861014833
123.7917,-8.4583,69.2714,-412.85,-28.392406721485678,97.66380672148568
123.875,-8.4583,96.0267,-358.64,-24.664291501982856,120.69099150198286
123.9583,-8.4583,96.0599,-334.57,-23.008956078012506,119.0688560780125
124.0417,-8.4583,109.0854,-36.22,-2.4909118843459153,111.57631188434593
124.2917,-8.4583,63.9121,-143.25,-9.851549625415583,73.76364962541558
124.375,-8.4583,105.4623,-149.94,-10.311632466560646,115.77393246656064
124.4583,-8.4583,107.3121,-341.42,-23.480042395178977,130.79214239517898
124.5417,-8.4583,72.3507,-666.15,-45.81228469787497,118.16298469787498
124.625,-8.4583,36.8606,-1235.65,-84.97778216156904,121.83838216156903
124.7083,-8.4583,1.3958,-1723.79,-118.54801206837784,119.94381206837784
124.7917,-8.4583,5.8569,-1868.4,-128.4930912399754,134.3499912399754
124.875,-8.4583,-33.6459,-2560.23,-176.07143383928613,142.42553383928612
124.9583,-8.4583,-55.02,-2824.4,-194.23886046787973,139.21886046787972
125.0417,-8.4583,-60.856,-2906.04,-199.85338410780244,138.99738410780245
125.125,-8.4583,-59.7774,-3112.01,-214.0182963336094,154.2408963336094
125.2083,-8.4583,-76.3811,-3198.29,-219.9519207781529,143.5708207781529
125.2917,-8.4583,-66.6473,-3107.88,-213.73426910880684,147.08696910880684
125.375,-8.4583,-56.1404,-2846.41,-195.75252613807447,139.61212613807447
125.4583,-8.4583,-17.7639,-2315.68,-159.25330845781747,141.48940845781746
125.5417,-8.4583,-7.3761,-1799.73,-123.77053687503795,116.39443687503795
125.625,-8.4583,2.9297,-1529.61,-105.19391848189828,108.12361848189828
125.7083,-8.4583,-22.1836,-1910.84,-131.41176325465347,109.22816325465347
125.7917,-8.4583,21.6569,-1418.83,-97.57538677157689,119.2322867715769
125.875,-8.4583,109.1454,-715.84,-49.229551719773056,158.37495171977304
125.9583,-8.4583,111.9733,-849.89,-58.44840147395776,170.42170147395774
126.0417,-8.4583,59.7521,-880.75,-60.57069691158656,120.32279691158655
126.125,-8.4583,95.0678,-766.16,-52.690144928505426,147.75794492850542
126.2083,-8.4583,126.3234,-612.75,-42.13987457573053,168.46327457573054
126.2917,-8.4583,148.2392,-168.16,-11.56465329849832,159.80385329849832
126.5417,-8.4583,70.5443,-74.08,-5.094609397911248,75.63890939791125
127.2917,-8.4583,-21.9454,-108.38,-7.453479570000285,-14.491920429999714
127.375,-8.4583,-68.3499,-331.51,-22.798514599103104,-45.551385400896905
127.4583,-8.4583,-102.4393,-673.29,-46.30331481533024,-56.135985184669764
127.5417,-8.4583,-146.7855,-1417.5,-97.48392037714896,-49.30157962285105
127.625,-8.4583,-182.0497,-1644.64,-113.10473002403829,-68.94496997596171
127.7083,-8.4583,-202.1935,-1659.22,-114.10742177648895,-88.08607822351105
127.7917,-8.4583,-213.3976,-1787.13,-122.90401313835218,-90.49358686164783
127.875,-8.4583,-231.7148,-1876.11,-129.0233212407569,-102.6914787592431
127.9583,-8.4583,-233.1292,-1981.64,-136.28080139412592,-96.84839860587408
128.0417,-8.4583,-233.6515,-1814.21,-124.76635145497525,-108.88514854502475
128.125,-8.4583,-222.5958,-1744.82,-119.99428144794147,-102.60151855205852
128.2083,-8.4583,-203.0224,-1713.29,-117.82590895447304,-85.19649104552697
128.2917,-8.4583,-182.5271,-1853.95,-127.49933981179211,-55.02776018820788
128.375,-8.4583,-175.9158,-1878.75,-129.20487859511013,-46.71092140488986
128.4583,-8.4583,-169.546,-1973.5,-135.72099955153683,-33.82500044846316
128.5417,-8.4583,-155.9859,-1847.51,-127.05644990193049,-28.929450098069495
128.625,-8.4583,-116.6862,-1295.56,-89.09789621433445,-27.588303785665545
128.7083,-8.4583,-124.8817,-1313.58,-90.33716270124538,-34.54453729875462
128.7917,-8.4583,-140.2593,-1598.88,-109.95773588191601,-30.301564118083988
128.875,-8.4583,-125.3199,-1372.14,-94.36443492508019,-30.955465074919815
128.9583,-8.4583,-106.0449,-1086.4,-74.71360218535071,-31.33129781464929
129.0417,-8.4583,-97.4185,-1010.47,-69.49176509594194,-27.92673490405805
129.125,-8.4583,-98.4589,-980.88,-67.45680974923306,-31.00209025076694
129.2083,-8.4583,-110.2502,-1153.62,-79.33643754884415,-30.91376245115586
129.2917,-8.4583,-121.2532,-1348.93,-92.7682431847249,-28.484956815275112
129.375,-8.4583,-122.9584,-1418.18,-97.53068515023993,-25.427714849760065
129.4583,-8.4583,-109.9764,-1236.8,-85.05686964547289,-24.91953035452711
129.5417,-8.4583,-100.7517,-1128.68,-77.6212707240074,-23.130429275992597
129.625,-8.4583,-99.5854,-1242.22,-85.42961239569804,-14.155787604301963
129.7083,-8.4583,-87.5309,-1147.98,-78.94856501908957,-8.582334980910431
129.7917,-8.4583,-84.7618,-1072.23,-73.73910684020488,-11.02269315979511
129.875,-8.4583,-93.2061,-1018.12,-70.01786879321544,-23.188231206784565
129.9583,-8.4583,-80.8416,-862.82,-59.337619879937684,-21.503980120062316
130.0417,-8.4583,-58.3497,-553.58,-38.07065159956411,-20.27904840043589
130.125,-8.4583,-43.621,-440.14,-30.269187100386837,-13.351812899613165
130.2083,-8.4583,-33.5368,-440.9,-30.32145361148852,-3.215346388511481
130.2917,-8.4583,-27.016,-393.91,-27.089870247451675,0.07387024745167636
130.375,-8.4583,-21.3683,-332.39,-22.85903371722084,1.490733717220838
130.4583,-8.4583,-13.4171,-289.56,-19.913540729740564,6.496440729740565
130.5417,-8.4583,-10.9339,-265.21,-18.23894922273275,7.30504922273275
130.625,-8.4583,-16.0896,-220.47,-15.162102240246934,-0.9274977597530665
130.7083,-8.4583,-13.6715,-185.06,-12.72689545325939,-0.9446045467406101
130.7917,-8.4583,-1.842,-370.17,-25.457229492775472,23.615229492775473
130.875,-8.4583,-12.982,-764.25,-52.558790933499886,39.576790933499886
130.9583,-8.4583,-26.6002,-1042.08,-71.66563932742108,45.065439327421075
131.0417,-8.4583,-40.5042,-1310.53,-90.12740893958731,49.623208939587315
131.125,-8.4583,-54.7721,-1486.38,-102.22091680436449,47.44881680436449
131.2083,-8.4583,-54.078,-1464.6,-100.72306863095051,46.645068630950504
131.2917,-8.4583,-45.9298,-1300.64,-89.44725657801413,43.517456578014134
131.375,-8.4583,-35.1983,-1140.17,-78.41145784579466,43.213157845794655
131.4583,-8.4583,-29.1691,-1042.96,-71.72615844553881,42.557058445538814
131.5417,-8.4583,-23.9918,-925.81,-63.66955084611518,39.677750846115174
131.625,-8.4583,-15.1578,-804.64,-55.33648091165371,40.17868091165371
131.7083,-8.4583,-7.8819,-722.75,-49.704764340447554,41.82286434044755
131.7917,-8.4583,-0.8007,-666.63,-45.845295125939195,45.044595125939196
131.875,-8.4583,10.7416,-568.34,-39.085722262538866,49.827322262538864
131.9583,-8.4583,13.8631,-489.13,-33.63831391469127,47.50141391469127
132.0417,-8.4583,21.7132,-424.27,-29.17777982251357,50.89097982251357
132.125,-8.4583,24.2652,-378.67,-26.041789156412698,50.3069891564127
132.2083,-8.4583,27.6565,-335.14,-23.048155961338765,50.704655961338766
132.2917,-8.4583,29.6866,-317.02,-21.80201230191447,51.48861230191447
132.375,-8.4583,35.562,-285.06,-19.604067966638507,55.16606796663851
132.4583,-8.4583,28.8729,-344.63,-23.700799632858445,52.57369963285845
132.5417,-8.4583,34.7541,-303.02,-20.839208150041394,55.593308150041395
132.625,-8.4583,44.0044,-254.24,-17.484523398015064,61.48892339801506
132.7083,-8.4583,49.6508,-208.4,-14.332027517882077,63.98282751788207
132.7917,-8.4583,54.9616,-236.73,-16.280330490922378,71.24193049092237
132.875,-8.4583,58.7883,-214.52,-14.752910475700878,73.54121047570088
132.9583,-8.4583,64.9176,-154.35,-10.614915774400664,75.53251577440065
133.0417,-8.4583,61.0057,-168.59,-11.59422514030585,72.59992514030584
133.125,-8.4583,62.1117,-178.32,-12.263374025857637,74.37507402585763
133.2083,-8.4583,63.3598,-151.44,-10.414790054261331,73.77459005426132
133.2917,-8.4583,60.3313,-149.05,-10.250425631191572,70.58172563119157
133.375,-8.4583,53.9255,-142.08,-9.771086707009047,63.69658670700905
133.4583,-8.4583,49.6416,-138.89,-9.551704903832253,59.19330490383225
133.5417,-8.4583,46.6472,-130.65,-8.985025888729814,55.63222588872981
133.625,-8.4583,41.0657,-142.39,-9.79240594180052,50.85810594180052
133.7083,-8.4583,36.1863,-150.18,-10.328137680592755,46.514437680592756
133.7917,-8.4583,34.4045,-141.43,-9.726385085672083,44.130885085672084
133.875,-8.4583,31.2933,-144.37,-9.928573957565428,41.22187395756543
118.0417,-8.5417,96.3339,-79.6,-5.474229320649775,101.80812932064977
118.125,-8.5417,107.4247,-49.5,-3.404200394122662,110.82890039412267
119.0417,-8.5417,122.576,-39.22,-2.6972270597472887,125.27322705974728
119.125,-8.5417,83.832,-64.35,-4.42546051235946,88.25746051235946
119.2083,-8.5417,82.8541,-86.52,-5.9501296585756105,88.80422965857561
119.2917,-8.5417,80.7938,-144.74,-9.954019495864932,90.74781949586493
119.375,-8.5417,118.3785,-87.67,-6.02921714247947,124.40771714247947
119.625,-8.5417,105.3851,-51.93,-3.5713156861977744,108.95641568619777
119.7083,-8.5417,110.8576,-27.6,-1.8980996136926358,112.75569961369264
119.7917,-8.5417,108.063,-18.7,-1.2860312600018944,109.3490312600019
121.375,-8.5417,104.0973,-48.22,-3.316172585951409,107.41347258595141
121.4583,-8.5417,106.7376,-135.81,-9.339887990420177,116.07748799042018
121.5417,-8.5417,107.6012,-63.14,-4.342246724947573,111.94344672494758
122.2083,-8.5417,93.2801,-631.73,-43.445161918769884,136.7252619187699
122.2917,-8.5417,28.0551,-812.52,-55.878402105707984,83.93350210570799
122.375,-8.5417,102.8378,-873.31,-60.059035276591146,162.89683527659116
122.4583,-8.5417,109.737,-812.86,-55.901784492253476,165.63878449225348
122.9583,-8.5417,136.2453,-38.66,-2.6587148936723657,138.90401489367235
123.0417,-8.5417,56.7195,-1190.67,-81.88442996505111,138.60392996505112
123.125,-8.5417,46.0638,-941.85,-64.7726493172612,110.8364493172612
123.2083,-8.5417,126.7032,-121.53,-8.35782775550964,135.06102775550963
123.2917,-8.5417,115.1281,-80.68,-5.54850278379427,120.67660278379428
123.4583,-8.5417,189.2356,-69.07,-4.750063054990954,193.98566305499097
123.625,-8.5417,39.3447,-1230.76,-84.64148842566479,123.98618842566479
123.7083,-8.5417,-14.8856,-1976.72,-135.94244450646764,121.05684450646764
123.7917,-8.5417,-6.6321,-1949.78,-134.0897342313633,127.45763423136331
123.875,-8.5417,-4.6897,-1982.28,-136.32481529821152,131.63511529821153
123.9583,-8.5417,-14.2901,-1993.56,-137.1005603577207,122.8104603577207
124.0417,-8.5417,72.3152,-355.36,-24.438720243544026,96.75392024354403
124.2083,-8.5417,31.2041,-949.7,-65.31250735956147,96.51660735956146
124.2917,-8.5417,23.3714,-1242.03,-85.41654576792263,108.78794576792262
124.375,-8.5417,16.5375,-1690.0,-116.22421547610705,132.76171547610704
124.4583,-8.5417,-13.8679,-2350.84,-161.67132231352159,147.8034223135216
124.5417,-8.5417,-34.816,-2684.09,-184.5894997143575,149.77349971435748
124.625,-8.5417,-57.5669,-2917.39,-200.63394318807096,143.06704318807095
124.7083,-8.5417,-62.006,-2975.45,-204.62682954933888,142.62082954933888
124.7917,-8.5417,-60.1112,-3006.84,-206.78557400128858,146.67437400128858
124.875,-8.5417,-65.4654,-2996.23,-206.05590599761905,140.59050599761906
124.9583,-8.5417,-78.7826,-3117.78,-214.4151091876314,135.6325091876314
125.0417,-8.5417,-80.3204,-3202.63,-220.25039006523355,139.92999006523354
125.125,-8.5417,-63.9102,-3115.3,-214.24455530929959,150.33435530929958
125.2083,-8.5417,-52.0899,-2618.77,-180.09733062861824,128.00743062861824
125.2917,-8.5417,-18.6475,-1702.49,-117.0831743230281,98.43567432302811
125.375,-8.5417,35.3108,-1044.02,-71.79905647418063,107.10985647418063
125.4583,-8.5417,46.4193,-395.22,-27.17996120737694,73.59926120737694
125.5417,-8.5417,50.3296,-121.2,-8.335133086215487,58.664733086215485
127.2083,-8.5417,-59.8483,-239.48,-16.469452735040303,-43.3788472649597
127.2917,-8.5417,-88.8462,-863.03,-59.35206194221578,-29.49413805778422
127.375,-8.5417,-96.9906,-736.47,-50.64831240928317,-46.34228759071683
127.4583,-8.5417,-108.6726,-597.04,-41.059470773878665,-67.61312922612134
127.5417,-8.5417,-154.1373,-1327.57,-91.29927913586711,-62.8380208641329
127.625,-8.5417,-184.5515,-1766.82,-121.50725940088488,-63.04424059911513
127.7083,-8.5417,-209.1107,-1894.32,-130.27565435544324,-78.83504564455677
127.7917,-8.5417,-226.6606,-1912.58,-131.53142605638627,-95.12917394361372
127.875,-8.5417,-239.4307,-1944.39,-133.71905463289218,-105.71164536710782
127.9583,-8.5417,-235.7741,-1895.54,-130.35955586010647,-105.41454413989354
128.0417,-8.5417,-225.8514,-1719.53,-118.2550445193079,-107.59635548069211
128.125,-8.5417,-217.1007,-1676.12,-115.26966393125002,-101.83103606874997
128.2083,-8.5417,-201.6429,-1694.58,-116.5391899772198,-85.10371002278019
128.2917,-8.5417,-188.426,-1814.19,-124.76497602047257,-63.661023979527414
128.375,-8.5417,-180.2188,-1821.3,-125.25394298617383,-54.96485701382616
128.4583,-8.5417,-172.9411,-1898.47,-130.56105701474849,-42.38004298525152
128.5417,-8.5417,-158.8409,-1782.82,-122.60760700302554,-36.23329299697447
128.625,-8.5417,-143.6235,-1677.79,-115.38451271222345,-28.238987287776553
128.7083,-8.5417,-135.378,-1565.87,-107.68758123524954,-27.690418764750447
128.7917,-8.5417,-133.3965,-1541.11,-105.98479332093687,-27.41170667906313
128.875,-8.5417,-125.7757,-1486.03,-102.19684670056766,-23.57885329943234
128.9583,-8.5417,-112.6263,-1318.68,-90.68789849942772,-21.938401500572283
129.0417,-8.5417,-111.7066,-1270.75,-87.39166971376511,-24.314930286234883
129.125,-8.5417,-105.1393,-1292.57,-88.89226875618442,-16.247031243815584
129.2083,-8.5417,-111.5038,-1282.19,-88.17841824929567,-23.325381750704324
129.2917,-8.5417,-118.258,-1323.55,-91.02281680082928,-27.23518319917072
129.375,-8.5417,-105.0314,-1209.56,-83.18352785282842,-21.847872147171586
129.4583,-8.5417,-91.0958,-916.15,-63.00521598132276,-28.090584018677234
129.5417,-8.5417,-90.989,-983.34,-67.6259881930622,-23.363011806937806
129.625,-8.5417,-84.7076,-1110.74,-76.38750597510719,-8.32009402489281
129.7083,-8.5417,-78.9873,-1066.52,-73.34642028969094,-5.640879710309065
129.7917,-8.5417,-83.3471,-1136.06,-78.12880605549478,-5.21829394450522
129.875,-8.5417,-92.1138,-1208.69,-83.12369645196203,-8.990103548037965
129.9583,-8.5417,-72.3187,-983.1,-67.60948297903008,-4.7092170209699304
130.0417,-8.5417,-63.9138,-835.69,-57.47184297705793,-6.44195702294207
130.125,-8.5417,-63.6485,-1082.37,-74.43645213306152,10.787952133061523
130.2083,-8.5417,-46.0721,-931.2,-64.04023044458633,17.96813044458633
130.2917,-8.5417,-39.5959,-927.96,-63.81741005515284,24.22151005515284
130.375,-8.5417,-37.7999,-950.53,-65.3695878914225,27.569687891422497
130.4583,-8.5417,-28.1232,-833.64,-57.330860940533654,29.207660940533653
130.5417,-8.5417,-23.712,-657.55,-45.220847861724366,21.508847861724366
130.625,-8.5417,-26.5766,-648.18,-44.57645679722074,17.999856797220744
130.7083,-8.5417,-30.1621,-763.67,-52.518903332922285,22.356803332922286
130.7917,-8.5417,-33.1742,-1091.2,-75.04370646599291,41.86950646599291
130.875,-8.5417,-41.6295,-1463.91,-100.67561614060821,59.04611614060821
130.9583,-8.5417,-44.0583,-1508.35,-103.73183160555388,59.673531605553876
131.0417,-8.5417,-46.5902,-1449.92,-99.71349970598646,53.12329970598646
131.125,-8.5417,-43.7249,-1382.98,-95.10992042553049,51.38502042553049
131.2083,-8.5417,-34.8876,-1261.0,-86.72114539371064,51.833545393710644
131.2917,-8.5417,-28.8131,-1042.33,-71.68283225870452,42.86973225870452
131.375,-8.5417,-20.6147,-945.98,-65.05667654206376,44.441976542063756
131.4583,-8.5417,-16.5816,-859.8,-59.12992927003363,42.548329270033626
131.5417,-8.5417,-12.1289,-787.29,-54.143291480582434,42.01439148058243
131.625,-8.5417,-5.3823,-769.77,-52.93841085623841,47.55611085623841
131.7083,-8.5417,2.6139,-641.15,-44.09299156953019,46.70689156953019
131.7917,-8.5417,10.1756,-595.14,-40.928804496124464,51.10440449612446
131.875,-8.5417,22.5658,-452.43,-31.11439160228113,53.68019160228113
131.9583,-8.5417,26.9599,-425.55,-29.265807630684826,56.22570763068482
132.0417,-8.5417,35.2825,-317.67,-21.846713923251436,57.129213923251434
132.125,-8.5417,34.7022,-290.03,-19.945863440553445,54.64806344055344
132.2083,-8.5417,36.7417,-265.2,-18.23826150548141,54.97996150548141
132.2917,-8.5417,38.0106,-244.36,-16.805058753693206,54.8156587536932
132.375,-8.5417,38.4619,-258.92,-17.806375071641206,56.268275071641206
132.4583,-8.5417,33.6269,-272.71,-18.754737161236182,52.381637161236185
132.5417,-8.5417,38.8507,-267.84,-18.41981885983462,57.270518859834624
132.625,-8.5417,43.5085,-245.1,-16.85594983029221,60.36444983029221
132.7083,-8.5417,48.6824,-203.5,-13.995046064726498,62.677446064726496
132.7917,-8.5417,51.4454,-234.74,-16.143474757906134,67.58887475790613
132.875,-8.5417,55.8692,-224.1,-15.411743602482597,71.2809436024826
132.9583,-8.5417,64.6105,-147.2,-10.123197939694057,74.73369793969405
133.0417,-8.5417,62.6056,-169.46,-11.654056541172249,74.25965654117225
133.125,-8.5417,60.2242,-174.83,-12.023360705140707,72.24756070514071
133.2083,-8.5417,58.6835,-171.76,-11.812231508979968,70.49573150897997
133.2917,-8.5417,54.7061,-172.09,-11.83492617827412,66.54102617827412
133.375,-8.5417,49.2681,-167.27,-11.503446463129247,60.77154646312924
133.4583,-8.5417,46.6858,-153.46,-10.55370893903159,57.239508939031595
133.5417,-8.5417,45.0561,-134.17,-9.227102361200759,54.28320236120076
133.625,-8.5417,42.2414,-136.3,-9.373586135735735,51.614986135735734
133.7083,-8.5417,34.4316,-147.78,-10.163085540271656,44.594685540271655
133.7917,-8.5417,32.0626,-149.73,-10.297190404282548,42.35979040428255
133.875,-8.5417,28.0727,-151.39,-10.411351468004641,38.484051468004644
118.0417,-8.625,95.7937,-20.51,-1.4105080824940566,97.20420808249406
118.125,-8.625,117.6216,-20.27,-1.3940028684619465,119.01560286846195
118.2083,-8.625,97.937,-18.43,-1.2674628942157709,99.20446289421577
119.2083,-8.625,74.2452,-49.0,-3.3698145315557664,77.61501453155576
119.2917,-8.625,68.0359,-181.75,-12.499261043066541,80.53516104306654
119.375,-8.625,109.3808,-18.19,-1.250957680183661,110.63175768018365
119.5417,-8.625,90.9377,-37.43,-2.5741256717578027,93.5118256717578
119.625,-8.625,96.8814,-11.06,-0.7606152799797301,97.64201527997973
122.2917,-8.625,96.1763,-134.26,-9.233291816462799,105.4095918164628
122.7083,-8.625,123.8749,-25.63,-1.7626193151790672,125.63751931517906
122.7917,-8.625,85.3604,-255.99,-17.604873916999196,102.9652739169992
122.875,-8.625,140.9219,-62.57,-4.303046841621312,145.22494684162132
122.9583,-8.625,47.3402,-1267.7,-87.18191595210705,134.52211595210704
123.0417,-8.625,6.4514,-2055.71,-141.3747230747858,147.8261230747858
123.125,-8.625,20.0248,-1390.1,-95.59957510848307,115.62437510848306
123.2083,-8.625,10.3478,-1033.79,-71.09552172606195,81.44332172606195
123.2917,-8.625,-50.706,-1645.36,-113.1542456661346,62.448245666134596
123.375,-8.625,-15.8536,-1717.88,-118.14157117283715,102.28797117283715
123.4583,-8.625,6.6128,-1896.76,-130.4434573647697,137.0562573647697
123.5417,-8.625,0.1643,-1971.67,-135.59514729454202,135.759447294542
123.625,-8.625,-24.8933,-2471.09,-169.94112226086,145.04782226086
123.7083,-8.625,-48.0487,-2858.87,-196.6094218332415,148.5607218332415
123.7917,-8.625,-52.6995,-3004.54,-206.62739903348086,153.92789903348086
123.875,-8.625,-47.8599,-2871.6,-197.48488589419466,149.62498589419465
123.9583,-8.625,-51.3992,-2748.62,-189.02733913724103,137.62813913724102
124.0417,-8.625,-11.7166,-1906.81,-131.1346132023643,119.4180132023643
124.125,-8.625,15.7145,-1689.85,-116.21389971733697,131.92839971733696
124.2083,-8.625,-15.1958,-2280.34,-156.82291569158932,141.62711569158932
124.2917,-8.625,-25.2018,-2565.96,-176.46549582430274,151.26369582430274
124.375,-8.625,-37.3961,-2789.58,-191.84422899872112,154.44812899872113
124.4583,-8.625,-56.3455,-3089.65,-212.48056055961783,156.13506055961784
124.5417,-8.625,-58.9724,-3105.9,-213.59810109304195,154.62570109304195
124.625,-8.625,-64.1028,-3155.31,-216.99611203190256,152.89331203190255
124.7083,-8.625,-64.1398,-3089.67,-212.4819359941205,148.3421359941205
124.7917,-8.625,-52.5906,-2948.47,-202.77136840522917,150.18076840522917
124.875,-8.625,-54.1505,-2960.7,-203.61244660361544,149.46194660361544
124.9583,-8.625,-56.9885,-2916.85,-200.5968064564987,143.60830645649872
125.0417,-8.625,-15.8088,-2174.43,-149.53930228266947,133.73050228266948
125.125,-8.625,53.7701,-927.11,-63.75895408878912,117.52905408878911
127.125,-8.625,-54.1673,-165.5,-11.381720509642435,-42.78557949035756
127.2083,-8.625,-75.6016,-360.22,-24.77295082769425,-50.82864917230576
127.2917,-8.625,-87.5788,-718.06,-49.38222494957007,-38.19657505042993
127.375,-8.625,-112.5039,-865.6,-59.528805275809624,-52.97509472419038
127.4583,-8.625,-126.2972,-1031.17,-70.91533980621142,-55.38186019378858
127.5417,-8.625,-153.2322,-1240.12,-85.28519177291707,-67.94700822708293
127.625,-8.625,-182.4339,-1709.12,-117.53913086066513,-64.89476913933487
127.7083,-8.625,-208.8265,-1885.87,-129.69453327806272,-79.13196672193729
127.7917,-8.625,-222.8536,-1972.96,-135.6838628199646,-87.16973718003541
127.875,-8.625,-226.4989,-1805.71,-124.18179179133801,-102.31710820866198
127.9583,-8.625,-225.5045,-1682.16,-115.68504515105813,-109.81945484894187
128.0417,-8.625,-217.2788,-1673.45,-115.0860434251428,-102.19275657485719
